更新时间,#genre#
20240618-14-35-01,url
317.24ms,CCTV17,http://36.40.237.92:9999/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
374.54ms,贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
236.54ms,超级体育,http://[2409:8087:1a0a:df::4016]/wh7f454c46tw2798497282_1170252542/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8?icpid=88888888&RTS=1713110634&from=4&hms_devid=992&online=1713110634&vqe=3
746.62ms,海南卫视,https://live.v1.mk/api/bestv.php?id=hainanwshd8m/8000000
3790.13ms,解说_老炮说电影,https://live.metshop.top/huya/15454716
233.45ms,甘肃卫视,http://222.240.82.92:9901/tsfile/live/0141_1.m3u8
784.97ms,CCTV5+,http://58.51.111.46:1111/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
3241.08ms,解说_扁豆看电影,https://live.metshop.top/huya/16028551
270.24ms,CCTV3,http://124.165.251.82:9999/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
269.80ms,CCTV17,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel90/2300.m3u8
385.97ms,CCTV5+,http://61.184.128.243:1111/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
294.42ms,春晚10,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664862006975841_hlshd15.m3u8
412.98ms,辽宁卫视,http://222.241.154.37:9901/tsfile/live/23036_1.m3u8?key=txiptv&playlive=1&authid=0
222.73ms,CCTV11,http://221.205.129.153:9999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
62.33ms,春晚91,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664837540712798_hlshd15.m3u8
1308.42ms,CCTV5,http://171.117.29.144:9999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
158.18ms,深圳卫视,http://118.248.168.109:8088/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
357.66ms,湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
233.79ms,江西卫视,http://116.162.6.191/yun-live.jxtvcn.com.cn/live/tv_jxtv1.m3u8
3086.20ms,解说_刘老师说电影,https://live.metshop.top/huya/20289754
713.50ms,越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
174.26ms,CCTV15,http://118.248.168.109:8088/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
970.54ms,动作电影,https://epg.pw/stream/a9e49885cb3e631c34781283c45119db7bc5431c547d78b748880c9f3952fc04.m3u8
439.46ms,云南卫视,http://222.241.154.37:9901/tsfile/live/23043_1.m3u8?key=txiptv&playlive=1&authid=0
455.55ms,浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
348.97ms,重庆卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN3840707BESTVSMGSMG9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUexeCsKxlG2LwkJhai31bTFVx1a9Sup7dkPMGVMX2%2Byf7FdK%2F47YrMnN4FTTQ%2B1lu6KCMf7MV7FmSuEDyoLe%2Bvo
807.80ms,香港之声,https://fanmingming.com/fm?id=646
204.39ms,求索记录,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281
418.69ms,河南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
250.64ms,CCTV11,http://111.225.113.145:808/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
370.15ms,东方卫视,http://222.241.154.37:9901/tsfile/live/23033_1.m3u8?key=txiptv&playlive=1&authid=0
238.11ms,东方卫视,http://111.225.113.145:808/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
1269.49ms,京津冀之声,https://fanmingming.com/fm?id=687
954.72ms,上海故事广播,https://fanmingming.com/fm?id=844
942.17ms,翡翠台,http://grandprix2023.asuscomm.com:8889/bysid/1.m3u8
304.25ms,CHC动作电影,http://61.184.128.243:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
293.90ms,CCTV10,http://36.40.237.92:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
383.78ms,CCTV15,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel40/1300.m3u8
635.26ms,CCTV7,http://58.51.111.46:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
427.20ms,天津卫视,https://live.goodiptv.club/api/bestv.php?id=tjwshd8m/8000000
490.81ms,春晚12,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8
96.23ms,春晚13,https://txmov2.a.kwimgs.com/bs3/video-hls/5241627109089548390_hlshd15.m3u8
175.36ms,山东卫视,http://117.27.190.42:9998/tsfile/live/23263_1.m3u8?key=txiptv&playlive=1&authid=0
406.26ms,湖南电视剧,http://222.241.154.37:9901/tsfile/live/23026_1.m3u8?key=txiptv&playlive=1&authid=0
203.94ms,安徽卫视,http://112.235.202.214:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
438.38ms,七彩戏剧,https://live.goodiptv.club/api/bestv.php?id=qcxjhd8m/8000000
692.01ms,宁夏卫视,http://58.51.111.46:1111/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
400.54ms,贵州卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
1280.45ms,民族之声,https://fanmingming.com/fm?id=647
399.76ms,浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
402.29ms,内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
449.98ms,深圳卫视,https://live.goodiptv.club/api/bestv.php?id=szwshd8m/8000000
242.04ms,辽宁卫视,http://111.225.113.145:808/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
423.51ms,余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
169.59ms,黑龙江卫视,http://223.151.51.74:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
412.38ms,CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
2179.28ms,少年包青天,https://live.metshop.top/yy/38498680
398.11ms,凤凰中文,http://116.162.6.191/1301-txt.sichuan.otvcloud.com/otv/skcc/live/channel52003/index.m3u8
1717.09ms,电视剧•1「解说」,http://live.iill.top/huya.php?id=21277391
394.40ms,安徽卫视,http://36.40.237.92:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
367.45ms,贵州卫视,http://36.40.237.92:9999/tsfile/live/0132_4.m3u8?key=txiptv&playlive=0&authid=0
111.13ms,朝鲜中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
402.64ms,湖北教育,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072a6cbbf6/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKTFQuOKNd5i0HMa3ydMWIQ6kJ2fBJGJ77BLTXK72CqUYQsX3ZguYt0954s9hfZTfc
433.23ms,湖南经视,http://222.241.154.37:9901/tsfile/live/23020_1.m3u8?key=txiptv&playlive=1&authid=0
1212.75ms,湖南公共,http://223.159.9.13:8099/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
1328.04ms,浙江遂昌,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
209.40ms,四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226338/index.m3u8
180.08ms,云南卫视,http://175.10.228.235:8081/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
382.58ms,凤凰资讯,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
369.80ms,春晚04,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hlshd15.m3u8
389.93ms,金鹰纪实,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN4766929BESTVSMGSMG/index.m3u8?m3u8_level=2
395.90ms,北京卫视,http://36.40.237.92:9999/tsfile/live/0142_2.m3u8?key=txiptv&playlive=0&authid=0
159.98ms,金鹰纪实,http://223.159.9.13:8099/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
180.68ms,河南卫视,http://175.10.228.235:8081/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
268.34ms,CCTV3,http://111.225.113.145:808/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
139.95ms,CCTV6,http://118.248.168.109:8088/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
354.00ms,CCTV6,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
919.24ms,CCTV8,https://node1.olelive.com:6443/live/CCTV8HD/hls.m3u8
193.53ms,CCTV9,http://123.138.216.44:9902/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
204.30ms,江西卫视,http://112.235.202.214:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
198.01ms,东方影视,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000013/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000013&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
496.16ms,CCTV13,https://live.goodiptv.club/api/bestv.php?id=cctv13xwhd8m/8000000
371.57ms,湖北经视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807203543e3/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNLVCQ3pDe4nBySab%2B3xPL123aTSCRugzF2ABe36IIJw2evZbYdWUo0ffUw53bflDgU
155.90ms,CCTV2,http://223.159.9.13:8099/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
1593.88ms,北京969经典调频,https://fanmingming.com/fm?id=1254
1129.84ms,「斗鱼」王者荣耀_𝟙,http://live.iill.top/douyu.php?id=1863767
1351.72ms,「斗鱼」JJ斗地主,http://live.iill.top/douyu.php?id=488743
175.29ms,天津卫视,http://112.235.202.214:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
436.75ms,深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
337.52ms,CCTV6,http://36.40.237.92:9999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
383.29ms,广东卫视,http://36.40.237.92:9999/tsfile/live/0131_2.m3u8?key=txiptv&playlive=0&authid=0
171.99ms,辽宁卫视,http://223.159.9.13:8099/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
280.20ms,云南卫视,http://58.23.26.184:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
426.92ms,精品体育,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
582.19ms,「斗鱼」英雄联盟_𝟚,http://live.iill.top/douyu.php?id=424559
229.68ms,浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
352.11ms,广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
406.13ms,四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8?key=txiptv&playlive=1&authid=0
433.05ms,海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
1173.28ms,东南卫视,http://124.228.160.94:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
700.32ms,「斗鱼」英雄联盟_𝟙,http://live.iill.top/douyu.php?id=288016
393.78ms,深圳卫视,http://61.184.128.243:1111/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
395.48ms,湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
354.60ms,CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
419.30ms,湖北卫视,https://live.goodiptv.club/api/bestv.php?id=hubeiws8m/8000000
1852.99ms,「斗鱼」跑跑卡丁车•手游,http://live.iill.top/douyu.php?id=6672862
189.82ms,吉林卫视,http://111.225.113.145:808/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
1157.07ms,哆啦A梦「动漫」,http://live.iill.top/huya.php?id=11601963
205.04ms,江苏卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel18/1300.m3u8
410.27ms,CCTV7,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel7/2300.m3u8
168.42ms,广东卫视,http://124.228.160.94:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
1175.10ms,解说_老皮讲电影,https://live.metshop.top/huya/16968572
190.59ms,黑龙江卫视,http://223.159.9.13:8099/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
171.81ms,求索纪录,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281
197.59ms,天津卫视,http://124.165.251.82:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
389.70ms,浙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
222.32ms,CHC动作电影,http://112.235.202.214:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
668.15ms,龙门飞甲,https://cdn2.yzzy-tv-cdn.com/20220331/4883_7f84c204/index.m3u8
1417.85ms,北京文艺广播,https://fanmingming.com/fm?id=355
207.62ms,新疆卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
218.92ms,凤凰中文,http://103.95.24.37:880/fhws.m3u8
322.97ms,美·NASA Public Channel,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
163.19ms,CCTV15,http://223.159.9.13:8099/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
546.07ms,精品体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010078/1.m3u8
277.84ms,春晚93,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8
341.92ms,广西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
797.18ms,青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
371.26ms,东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
534.46ms,山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=txiptv&playlive=1&authid=0
392.95ms,CCTV13,http://61.184.128.243:1111/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
508.45ms,湖南国际,http://222.241.154.37:9901/tsfile/live/23024_1.m3u8
409.19ms,上海外语,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000001/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000001&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
159.33ms,浙江卫视,http://118.248.168.109:8088/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
371.69ms,重庆卫视,http://61.184.128.243:1111/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
359.24ms,CCTV9,http://36.40.237.92:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
424.17ms,黑龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
1721.89ms,茶啊二中「动画」,http://live.iill.top/huya.php?id=11213191
2720.67ms,「虎牙」绝地求生_𝟚,http://live.iill.top/huya.php?id=660005
194.78ms,河南卫视,http://58.23.26.184:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
401.70ms,中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
1406.45ms,南海之声,https://fanmingming.com/fm?id=664
391.14ms,辽宁卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
265.91ms,江苏卫视,http://61.184.128.243:1111/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
630.35ms,浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
215.32ms,深圳卫视,http://111.225.113.145:808/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
77.97ms,春晚85,http://txmov2.a.kwimgs.com/bs3/video-hls/5227271857652377954_hlshd15.m3u8
187.03ms,江苏卫视,http://175.10.228.235:8081/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
165.91ms,CCTV2,http://218.3.138.25:1111/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
169.52ms,河南卫视,http://223.159.9.13:8099/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
192.21ms,CCTV6,http://171.118.223.183:9999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
482.04ms,东南卫视,https://live.goodiptv.club/api/bestv.php?id=dnwshd8m/8000000
227.16ms,CCTV1,http://123.138.216.44:9902/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
1277.90ms,金山电台,https://fanmingming.com/fm?id=847
164.31ms,广西卫视,http://124.228.160.94:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
1226.11ms,北京城市广播,https://fanmingming.com/fm?id=357
580.80ms,内蒙古卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010109/index.m3u8
178.71ms,黑龙江卫视,http://124.228.160.94:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
151.59ms,浙江卫视,http://117.27.190.42:9998/tsfile/live/23271_1.m3u8?key=txiptv&playlive=1&authid=0
170.16ms,青海卫视,http://223.159.9.13:8099/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
201.55ms,劲爆体育,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000008&IASHttpSessionId=OTT19019320240419154124000281
320.48ms,CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
739.02ms,湖南卫视,http://58.51.111.46:1111/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
162.17ms,CCTV1,http://124.228.160.94:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
486.12ms,亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_3.m3u8
588.93ms,拆弹专家1,https://vip.ffzy-online.com/20221015/719_80ff87c2/index.m3u8
342.96ms,河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
253.31ms,TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
222.48ms,CCTV6,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel6/1300.m3u8
253.50ms,东南卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel80/1300.m3u8
730.71ms,CCTV15,http://58.51.111.46:1111/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
370.79ms,CCTV17,http://61.184.128.243:1111/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
177.75ms,CCTV4K,http://27.222.3.214/liveali-tp4K.cctv.cn/live/4K10M.stream/playlist.m3u8
178.40ms,北京卫视,http://223.159.9.13:8099/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
233.02ms,CCTV10,http://58.23.26.184:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
542.24ms,青海卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010111/1.m3u8
268.85ms,民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
383.10ms,宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
1961.75ms,音乐石榴「音乐」,http://live.iill.top/huya.php?id=17091681
179.48ms,辽宁卫视,http://175.10.228.235:8081/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
173.99ms,CCTV2,http://118.248.168.109:8088/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
166.66ms,天津卫视,http://175.10.228.235:8081/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
659.76ms,CCTV13,https://node1.olelive.com:6443/live/CCTV13HD/hls.m3u8
420.32ms,CCTV11,https://live.goodiptv.club/api/bestv.php?id=cctv11hd8m/8000000
175.77ms,新疆卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226460/index.m3u8
355.72ms,深圳卫视,http://36.40.237.92:9999/tsfile/live/0126_2.m3u8?key=txiptv&playlive=0&authid=0
204.22ms,CCTV3(4K),http://[2409:8087:2001:20:2800:0:df6e:eb20]/ott.mobaibox.com/PLTV/4/224/3221228499/index.m3u8
474.45ms,游戏风云,https://live.goodiptv.club/api/bestv.php?id=yxfy8m/8000000
250.60ms,CCTV2,http://124.165.251.82:9999/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
418.15ms,半岛电视台,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
516.99ms,浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
141.00ms,春晚02,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8
182.46ms,湖南娱乐,http://124.228.160.94:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
998.80ms,美·NASA Public Channel,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master_2000.m3u8
480.48ms,吉林卫视,https://live.goodiptv.club/api/bestv.php?id=jlwshd8m/8000000
194.04ms,深圳卫视,http://124.228.160.94:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
186.75ms,天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
504.26ms,CCTV3,http://222.241.154.37:9901/tsfile/live/23003_1.m3u8?key=txiptv&playlive=1&authid=0
49.35ms,春晚96,https://txmov2.a.kwimgs.com/bs3/video-hls/5202783562064785590_hlshd15.m3u8
178.29ms,延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
326.44ms,卡酷少儿,https://live.goodiptv.club/api/bestv.php?id=kkse8m/8000000
191.17ms,CCTV9,http://175.10.228.235:8081/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
184.00ms,耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
7169.15ms,「B站」QQ飞车•手游,http://live.iill.top/bilibili.php?id=21743919
1956.30ms,恐怖电影「解说」,http://live.iill.top/huya.php?id=23419131
1397.10ms,湖北卫视,http://61.184.128.243:1111/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
346.52ms,天津卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
329.99ms,广东卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226248/index.m3u8
292.40ms,CCTV12,http://171.118.223.183:9999/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
352.87ms,CCTV13,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
807.78ms,贵州卫视,http://58.51.111.46:1111/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
398.45ms,新疆卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel64/1300.m3u8
169.12ms,CCTV4,http://118.248.168.109:8088/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
168.00ms,CCTV12,http://223.159.9.13:8099/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
753.15ms,广西卫视,http://58.51.111.46:1111/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
107.77ms,浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
348.39ms,CHC高清电影,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380764b172c9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNS8qWmEGeaUedzcFVVumqf9cm8lJoOcrIZueLbqOJTuoPV%2FwBk6CoHYGFV14SkLW04
174.88ms,卡酷动画,http://175.10.228.235:8081/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
1782.07ms,经济之声,https://fanmingming.com/fm?id=640
284.30ms,CCTV5,http://124.165.251.82:9999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
597.55ms,武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
981.07ms,TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
464.52ms,CCTV1,http://222.241.154.37:9901/tsfile/live/23001_1.m3u8?key=txiptv&playlive=1&authid=0
439.30ms,CCTV16(4K),https://live.goodiptv.club/api/bestv.php?id=cctv16hd4k/15000000
185.54ms,CCTV13,http://221.205.129.153:9999/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
182.43ms,青海卫视,http://117.27.190.42:9998/tsfile/live/23255_1.m3u8?key=txiptv&playlive=1&authid=0
556.53ms,浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
428.87ms,CCTV14,http://222.241.154.37:9901/tsfile/live/23014_1.m3u8?key=txiptv&playlive=1&authid=0
422.45ms,CCTV11,http://222.241.154.37:9901/tsfile/live/23011_1.m3u8?key=txiptv&playlive=1&authid=0
172.43ms,CCTV8,http://123.138.216.44:9902/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
244.03ms,CCTV14,http://171.117.29.144:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
443.07ms,CCTV12,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226568/index.m3u8
