🌼蓝天白云,#genre#
CETV-1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV-2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=1da074361609506578
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226251/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226254/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226320/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8
上海东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226336/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226342/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226374/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226377/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226383/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226395/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226421/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226430/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
兵团卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226445/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226448/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226463/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226495/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226498/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226501/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226504/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226507/index.m3u8
深圳卫视-SD,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226510/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226513/index.m3u8
延边,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226522/index.m3u8
某地区教育频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226523/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226531/index.m3u8
山东教育卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
北京纪实科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
卡酷少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
优漫卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
哈哈炫动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
健康有约,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
精彩搏击,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226365/index.m3u8
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226368/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226424/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226427/index.m3u8
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226492/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226371/index.m3u8
黑龙江影视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江新闻法治 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江文体 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江都市 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江农业科教 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江少儿 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
哈尔滨影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8
哈尔滨综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226558/index.m3u8
哈尔滨生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8
哈尔滨综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild
哈尔滨生活,http://streamings.hrbtv.net/09e35fcca53542bfa24a6b34e0fc2ff8/h264_400k_ts/index.m3u8?type=hls_live_redirect
佳木斯新闻综合 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
牡丹江新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226422/index.m3u8
鹤岗新闻综合 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
漠河综合频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226535/index.m3u8

🌼蓝天北京联通,#genre#
CCTV-1高清,http://123.122.162.250:19999/rtp/239.3.1.129:8008
CCTV-2高清,http://123.122.162.250:19999/rtp/239.3.1.60:8084
CCTV-3高清,http://123.122.162.250:19999/rtp/239.3.1.172:8001
CCTV-4高清,http://123.122.162.250:19999/rtp/239.3.1.105:8092
CCTV-4美洲高清,http://123.122.162.250:19999/rtp/239.3.1.214:4220
CCTV-4欧洲高清,http://123.122.162.250:19999/rtp/239.3.1.213:4220
CCTV-5高清,http://123.122.162.250:19999/rtp/239.3.1.173:8001
CCTV-5+,http://123.122.162.250:19999/rtp/239.3.1.130:8004
CCTV-6高清,http://123.122.162.250:19999/rtp/239.3.1.174:8001
CCTV-7高清,http://123.122.162.250:19999/rtp/239.3.1.61:8104
CCTV-8高清,http://123.122.162.250:19999/rtp/239.3.1.175:8001
CCTV-9高清,http://123.122.162.250:19999/rtp/239.3.1.62:8112
CCTV-10高清,http://123.122.162.250:19999/rtp/239.3.1.63:8116
CCTV-11高清,http://123.122.162.250:19999/rtp/239.3.1.152:8120
CCTV-12高清,http://123.122.162.250:19999/rtp/239.3.1.64:8124
CCTV-13高清,http://123.122.162.250:19999/rtp/239.3.1.124:8128
CCTV-14高清,http://123.122.162.250:19999/rtp/239.3.1.65:8132
CCTV-15高清,http://123.122.162.250:19999/rtp/239.3.1.153:8136
CCTV-16高清,http://123.122.162.250:19999/rtp/239.3.1.184:8001
CCTV17-高清,http://123.122.162.250:19999/rtp/239.3.1.151:8144
BRTV北京卫视高清,http://123.122.162.250:19999/rtp/239.3.1.241:8000
BRTV文艺高清,http://123.122.162.250:19999/rtp/239.3.1.242:8000
BRTV纪实科教高清,http://123.122.162.250:19999/rtp/239.3.1.115:8000
BRTV影视高清,http://123.122.162.250:19999/rtp/239.3.1.158:8000
BRTV财*高清,http://123.122.162.250:19999/rtp/239.3.1.116:8000
BRTV体育休闲高清,http://123.122.162.250:19999/rtp/239.3.1.243:8000
BRTV生活高清,http://123.122.162.250:19999/rtp/239.3.1.117:8000
BRTV新闻高清,http://123.122.162.250:19999/rtp/239.3.1.159:8000
BRTV卡酷少儿高清,http://123.122.162.250:19999/rtp/239.3.1.189:8000
湖南卫视高清,http://123.122.162.250:19999/rtp/239.3.1.132:8012
江苏卫视高清,http://123.122.162.250:19999/rtp/239.3.1.135:8028
东方卫视高清,http://123.122.162.250:19999/rtp/239.3.1.136:8032
浙江卫视高清,http://123.122.162.250:19999/rtp/239.3.1.137:8036
湖北卫视高清,http://123.122.162.250:19999/rtp/239.3.1.138:8044
天津卫视高清,http://123.122.162.250:19999/rtp/239.3.1.141:1234
山东卫视高清,http://123.122.162.250:19999/rtp/239.3.1.209:8052
辽宁卫视高清,http://123.122.162.250:19999/rtp/239.3.1.210:8056
安徽卫视高清,http://123.122.162.250:19999/rtp/239.3.1.211:8064
黑龙江卫视高清,http://123.122.162.250:19999/rtp/239.3.1.133:8016
贵州卫视高清,http://123.122.162.250:19999/rtp/239.3.1.149:8076
东南卫视高清,http://123.122.162.250:19999/rtp/239.3.1.156:8148
重庆卫视高清,http://123.122.162.250:19999/rtp/239.3.1.122:8160
江西卫视高清,http://123.122.162.250:19999/rtp/239.3.1.123:8164
广东卫视高清,http://123.122.162.250:19999/rtp/239.3.1.142:8048
河北卫视高清,http://123.122.162.250:19999/rtp/239.3.1.148:8072
深圳卫视高清,http://123.122.162.250:19999/rtp/239.3.1.134:8020
吉林卫视高清,http://123.122.162.250:19999/rtp/239.3.1.240:8172
CCTV-16 4K,http://123.122.162.250:19999/rtp/239.3.1.183:8001
BRTV体育休闲4K HDR,http://123.122.162.250:19999/rtp/239.3.1.120:8000
BRTV体育休闲4K SDR,http://123.122.162.250:19999/rtp/239.3.1.121:8000
4K超清,http://123.122.162.250:19999/rtp/239.3.1.249:8001
爱上4K,http://123.122.162.250:19999/rtp/239.3.1.236:2000
IPTV5＋高清,http://123.122.162.250:19999/rtp/239.3.1.237:4120
体育赛事高清,http://123.122.162.250:19999/rtp/239.3.1.157:8176
中国交通,http://123.122.162.250:19999/rtp/239.3.1.188:8001
纪实频道HD,http://123.122.162.250:19999/rtp/239.3.1.212:8060
CETV1高清,http://123.122.162.250:19999/rtp/239.3.1.57:8152
金鹰纪实高清,http://123.122.162.250:19999/rtp/239.3.1.58:8156
CGTN英语,http://123.122.162.250:19999/rtp/239.3.1.215:4220
CGTN英文纪录,http://123.122.162.250:19999/rtp/239.3.1.216:4220
CGTN西班牙语,http://123.122.162.250:19999/rtp/239.3.1.217:4220
CGTN法语,http://123.122.162.250:19999/rtp/239.3.1.218:4220
CGTN阿拉伯语,http://123.122.162.250:19999/rtp/239.3.1.219:4220
CGTN俄语,http://123.122.162.250:19999/rtp/239.3.1.220:4220
淘精彩,http://123.122.162.250:19999/rtp/239.3.1.178:8001
淘Baby,http://123.122.162.250:19999/rtp/239.3.1.238:8001
淘剧场,http://123.122.162.250:19999/rtp/239.3.1.95:8001
淘电影,http://123.122.162.250:19999/rtp/239.3.1.250:8001
淘娱乐,http://123.122.162.250:19999/rtp/239.3.1.100:8001
熊猫频道,http://123.122.162.250:19999/rtp/239.3.1.66:8068
萌宠TV,http://123.122.162.250:19999/rtp/239.3.1.102:8001
快乐垂钓,http://123.122.162.250:19999/rtp/239.3.1.164:8001
茶,http://123.122.162.250:19999/rtp/239.3.1.165:8001
大健康,http://123.122.162.250:19999/rtp/239.3.1.251:8001
央广购物,http://123.122.162.250:19999/rtp/239.3.1.222:8001
央广购物精选,http://123.122.162.250:19999/rtp/239.3.1.223:8001
优购物,http://123.122.162.250:19999/rtp/239.3.1.180:8001
时尚购物,http://123.122.162.250:19999/rtp/239.3.1.181:8001
优购物精选,http://123.122.162.250:19999/rtp/239.3.1.190:8001
时尚购物精选,http://123.122.162.250:19999/rtp/239.3.1.191:8001
家有购物,http://123.122.162.250:19999/rtp/239.3.1.185:8001
家有购物精选,http://123.122.162.250:19999/rtp/239.3.1.186:8001
聚鲨环球精选,http://123.122.162.250:19999/rtp/239.3.1.179:8001
CCTV-1,http://123.122.162.250:19999/rtp/239.3.1.1:8000
CCTV-2,http://123.122.162.250:19999/rtp/239.3.1.2:8004
CCTV-3,http://123.122.162.250:19999/rtp/239.3.1.107:8001
CCTV-4,http://123.122.162.250:19999/rtp/239.3.1.4:8216
CCTV-5,http://123.122.162.250:19999/rtp/239.3.1.108:8001
CCTV-6,http://123.122.162.250:19999/rtp/239.3.1.109:8001
CCTV-7,http://123.122.162.250:19999/rtp/239.3.1.7:8024
CCTV-8,http://123.122.162.250:19999/rtp/239.3.1.110:8001
CCTV-9,http://123.122.162.250:19999/rtp/239.3.1.9:8032
CCTV-10,http://123.122.162.250:19999/rtp/239.3.1.10:8228
CCTV-11,http://123.122.162.250:19999/rtp/239.3.1.11:8040
CCTV-12,http://123.122.162.250:19999/rtp/239.3.1.12:8232
CCTV-13,http://123.122.162.250:19999/rtp/239.3.1.13:8048
CCTV-14,http://123.122.162.250:19999/rtp/239.3.1.14:8236
CCTV-15,http://123.122.162.250:19999/rtp/239.3.1.15:8052
CCTV-17,http://123.122.162.250:19999/rtp/239.3.1.150:8064
房山电视台,http://123.122.162.250:19999/rtp/239.3.1.96:8001
湖南卫视,http://123.122.162.250:19999/rtp/239.3.1.18:8268
浙江卫视,http://123.122.162.250:19999/rtp/239.3.1.19:8284
江苏卫视,http://123.122.162.250:19999/rtp/239.3.1.20:8276
安徽卫视,http://123.122.162.250:19999/rtp/239.3.1.21:8272
天津卫视,http://123.122.162.250:19999/rtp/239.3.1.23:8144
辽宁卫视,http://123.122.162.250:19999/rtp/239.3.1.24:8116
山东卫视,http://123.122.162.250:19999/rtp/239.3.1.25:8148
山东教育,http://123.122.162.250:19999/rtp/239.3.1.52:4120
河南卫视,http://123.122.162.250:19999/rtp/239.3.1.27:8128
黑龙江卫视,http://123.122.162.250:19999/rtp/239.3.1.28:8196
四川卫视,http://123.122.162.250:19999/rtp/239.3.1.29:8288
江西卫视,http://123.122.162.250:19999/rtp/239.3.1.30:8280
贵州卫视,http://123.122.162.250:19999/rtp/239.3.1.31:8120
深圳卫视,http://123.122.162.250:19999/rtp/239.3.1.32:9244
湖北卫视,http://123.122.162.250:19999/rtp/239.3.1.33:8136
东方卫视,http://123.122.162.250:19999/rtp/239.3.1.34:8192
重庆卫视,http://123.122.162.250:19999/rtp/239.3.1.35:8296
东南卫视,http://123.122.162.250:19999/rtp/239.3.1.36:8112
河北卫视,http://123.122.162.250:19999/rtp/239.3.1.37:8292
广东卫视,http://123.122.162.250:19999/rtp/239.3.1.38:8132
广西卫视,http://123.122.162.250:19999/rtp/239.3.1.39:8300
吉林卫视,http://123.122.162.250:19999/rtp/239.3.1.40:8200
陕西卫视,http://123.122.162.250:19999/rtp/239.3.1.41:8140
山西卫视,http://123.122.162.250:19999/rtp/239.3.1.42:8172
内蒙古卫视,http://123.122.162.250:19999/rtp/239.3.1.43:8176
青海卫视,http://123.122.162.250:19999/rtp/239.3.1.44:8184
海南卫视,http://123.122.162.250:19999/rtp/239.3.1.45:8304
宁夏卫视,http://123.122.162.250:19999/rtp/239.3.1.46:8124
西藏卫视,http://123.122.162.250:19999/rtp/239.3.1.47:8164
新疆卫视,http://123.122.162.250:19999/rtp/239.3.1.48:8160
甘肃卫视,http://123.122.162.250:19999/rtp/239.3.1.49:8188
三沙卫视,http://123.122.162.250:19999/rtp/239.3.1.155:4120
云南卫视,http://123.122.162.250:19999/rtp/239.3.1.26:8108
厦门卫视,http://123.122.162.250:19999/rtp/239.3.1.143:4120
兵团卫视,http://123.122.162.250:19999/rtp/239.3.1.144:4120
南方卫视,http://123.122.162.250:19999/rtp/239.3.1.161:8001
财富天下,http://123.122.162.250:19999/rtp/239.3.1.53:9136
金鹰卡通,http://123.122.162.250:19999/rtp/239.3.1.51:9252
嘉佳卡通,http://123.122.162.250:19999/rtp/239.3.1.147:9268
CETV1,http://123.122.162.250:19999/rtp/239.3.1.146:4120
CETV2,http://123.122.162.250:19999/rtp/239.3.1.54:4120
CETV3,http://123.122.162.250:19999/rtp/239.3.1.55:4120
CETV4,http://123.122.162.250:19999/rtp/239.3.1.56:4120
收视指南,http://123.122.162.250:19999/rtp/239.3.1.193:8012
热播剧场,http://123.122.162.250:19999/rtp/239.3.1.194:9020
经典电影,http://123.122.162.250:19999/rtp/239.3.1.195:9024
魅力时尚,http://123.122.162.250:19999/rtp/239.3.1.196:9012
少儿动画,http://123.122.162.250:19999/rtp/239.3.1.199:9000
城市剧场,http://123.122.162.250:19999/rtp/239.3.1.67:4120
军旅剧场,http://123.122.162.250:19999/rtp/239.3.1.68:4120
古装剧场,http://123.122.162.250:19999/rtp/239.3.1.69:4120
音乐现场,http://123.122.162.250:19999/rtp/239.3.1.70:4120
文化北京,http://123.122.162.250:19999/rtp/239.3.1.97:8001
地理,http://123.122.162.250:19999/rtp/239.3.1.71:4120
美妆,http://123.122.162.250:19999/rtp/239.3.1.72:4120
美人,http://123.122.162.250:19999/rtp/239.3.1.73:4120
精选,http://123.122.162.250:19999/rtp/239.3.1.74:4120
解密,http://123.122.162.250:19999/rtp/239.3.1.75:4120
军事,http://123.122.162.250:19999/rtp/239.3.1.76:4120
国学,http://123.122.162.250:19999/rtp/239.3.1.77:4120
戏曲,http://123.122.162.250:19999/rtp/239.3.1.78:4120
早教,http://123.122.162.250:19999/rtp/239.3.1.79:4120
动画,http://123.122.162.250:19999/rtp/239.3.1.80:4120
好学生,http://123.122.162.250:19999/rtp/239.3.1.81:4120
鉴赏,http://123.122.162.250:19999/rtp/239.3.1.82:4120
墨宝,http://123.122.162.250:19999/rtp/239.3.1.83:4120
光影,http://123.122.162.250:19999/rtp/239.3.1.84:4120
台球,http://123.122.162.250:19999/rtp/239.3.1.85:4120
爱生活,http://123.122.162.250:19999/rtp/239.3.1.86:4120
武术,http://123.122.162.250:19999/rtp/239.3.1.87:4120
高网,http://123.122.162.250:19999/rtp/239.3.1.88:4120
足球,http://123.122.162.250:19999/rtp/239.3.1.89:4120
武侠剧场,http://123.122.162.250:19999/rtp/239.3.1.90:4120
喜剧影院,http://123.122.162.250:19999/rtp/239.3.1.91:4120
动作影院,http://123.122.162.250:19999/rtp/239.3.1.92:4120
家庭影院,http://123.122.162.250:19999/rtp/239.3.1.93:4120
星影,http://123.122.162.250:19999/rtp/239.3.1.94:4120
睛彩竞技,http://123.122.162.250:19999/rtp/239.3.1.125:8001
睛彩篮球,http://123.122.162.250:19999/rtp/239.3.1.126:8001
睛彩羽毛球,http://123.122.162.250:19999/rtp/239.3.1.127:8001
睛彩广场舞,http://123.122.162.250:19999/rtp/239.3.1.128:8001
粤荟萃,http://123.122.162.250:19999/rtp/239.3.1.162:8001
聚鲨环球,http://123.122.162.250:19999/rtp/239.3.1.160:8001


🌼蓝天天津联通,#genre#
导视频道,http://nas.hssvm.com:8888/udp/225.1.1.77:5002
天津卫视HD,http://nas.hssvm.com:8888/udp/225.1.1.111:5002
天津新闻HD,http://nas.hssvm.com:8888/udp/225.1.1.130:5002
天津文艺HD,http://nas.hssvm.com:8888/udp/225.1.1.131:5002
天津影视HD,http://nas.hssvm.com:8888/udp/225.1.1.149:5002
天津都市HD,http://nas.hssvm.com:8888/udp/225.1.1.128:5002
天津体育HD,http://nas.hssvm.com:8888/udp/225.1.1.122:5002
天津科教HD,http://nas.hssvm.com:8888/udp/225.1.1.129:5002
天津少儿HD,http://nas.hssvm.com:8888/udp/225.1.1.125:5002
蓟州区HD,http://nas.hssvm.com:8888/udp/225.1.1.82:5002
宝坻区,http://nas.hssvm.com:8888/udp/225.1.1.83:5002
静海区,http://nas.hssvm.com:8888/udp/225.1.1.110:5002
河东区,http://nas.hssvm.com:8888/udp/225.1.2.2:5002
河西区,http://nas.hssvm.com:8888/udp/225.1.2.4:5002
滨海新区1,http://nas.hssvm.com:8888/udp/225.1.2.7:5002
滨海新区2,http://nas.hssvm.com:8888/udp/225.1.2.8:5002
4K超清影视,http://nas.hssvm.com:8888/udp/225.1.1.156:5002
CCTV-1综合HD,http://nas.hssvm.com:8888/udp/225.1.1.120:5002
CCTV-2财经HD,http://nas.hssvm.com:8888/udp/225.1.1.133:5002
CCTV-3综合文艺HD,http://nas.hssvm.com:8888/udp/225.1.1.158:5002
CCTV-4中文国际HD,http://nas.hssvm.com:8888/udp/225.1.1.150:5002
CCTV-5体育HD,http://nas.hssvm.com:8888/udp/225.1.1.170:5002
CCTV5+ HD,http://nas.hssvm.com:8888/udp/225.1.1.121:5002
CCTV-6电影HD,http://nas.hssvm.com:8888/udp/225.1.1.195:5002
CCTV-7农业HD,http://nas.hssvm.com:8888/udp/225.1.1.138:5002
CCTV-8电视剧HD,http://nas.hssvm.com:8888/udp/225.1.1.196:5002
CCTV-9记录HD,http://nas.hssvm.com:8888/udp/225.1.1.119:5002
CCTV-10科教HD,http://nas.hssvm.com:8888/udp/225.1.1.140:5002
CCTV-11戏曲,http://nas.hssvm.com:8888/udp/225.1.1.22:5002
CCTV-12社会与法HD,http://nas.hssvm.com:8888/udp/225.1.1.142:5002
CCTV-13新闻,http://nas.hssvm.com:8888/udp/225.1.1.24:5002
CCTV-14少儿HD,http://nas.hssvm.com:8888/udp/225.1.1.144:5002
