🐼看电视呗,#genre#
葫芦岛新闻综合,http://8.138.7.223/tv/bfgd.php?id=284$北方广电

辽宁卫视,http://dassby.qqff.top:99/live/辽宁卫视高清/index.m3u8$鞍山联通
辽宁生活,http://dassby.qqff.top:99/live/辽宁生活/index.m3u8$鞍山联通
辽宁北方,http://dassby.qqff.top:99/live/辽宁北方/index.m3u8$鞍山联通
辽宁公共,http://dassby.qqff.top:99/live/辽宁公共/index.m3u8$鞍山联通
辽宁都市,http://dassby.qqff.top:99/live/辽宁都市/index.m3u8$鞍山联通
辽宁经济,http://dassby.qqff.top:99/live/辽宁经济/index.m3u8$鞍山联通
辽宁体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8$鞍山联通
辽宁影视剧,http://dassby.qqff.top:99/live/辽宁影视剧/index.m3u8$鞍山联通
辽宁教育青少,http://dassby.qqff.top:99/live/辽宁教育青少/index.m3u8$鞍山联通

辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8$北方广电代理
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000058.m3u8
辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8
辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8
辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8
辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
北方导视,http://120.76.248.139/live/bfgd/4200000187.m3u8
辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8
辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8

家庭理财,http://120.76.248.139/live/bfgd/4200000139.m3u8
鞍山新闻综合,http://120.76.248.139/live/bfgd/4200000274.m3u8
本溪新闻频道,http://120.76.248.139/live/bfgd/4200000312.m3u8
朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
丹东新闻综合,http://120.76.248.139/live/bfgd/4200000276.m3u8
大连新闻综合,http://120.76.248.139/live/bfgd/4200000273.m3u8
抚顺新闻综合,http://120.76.248.139/live/bfgd/4200000275.m3u8
阜新新闻综合,http://120.76.248.139/live/bfgd/4200000279.m3u8
葫芦岛新闻综合,http://120.76.248.139/live/bfgd/4200000284.m3u8
龙港综合,http://120.76.248.139/live/bfgd/4200000490.m3u8
连山综合,http://120.76.248.139/live/bfgd/4200000491.m3u8
锦州新闻综合,http://120.76.248.139/live/bfgd/4200000277.m3u8
辽阳新闻综合,http://120.76.248.139/live/bfgd/4200000280.m3u8
盘锦新闻综合,http://120.76.248.139/live/bfgd/4200000283.m3u8
沈阳新闻,http://120.76.248.139/live/bfgd/4200000059.m3u8
铁岭综合频道,http://120.76.248.139/live/bfgd/4200000281.m3u8
营口新闻频道,http://120.76.248.139/live/bfgd/4200000278.m3u8

大连文体频道,rtmp://secret.dltv.cn/dreamStreamCore/hxT7Fc3/lv500$官方源

辽宁都市,http://gang.pecmd.cn:6000/rtp/232.0.0.154:1234$辽宁鞍山联通
辽宁公共,http://gang.pecmd.cn:6000/rtp/232.0.0.168:1234$辽宁鞍山联通
辽宁经济,http://gang.pecmd.cn:6000/rtp/232.0.0.156:1234$辽宁鞍山联通
辽宁生活,http:/gang.pecmd.cn:6000rtp/232.0.0.150:1234$辽宁鞍山联通
辽宁影视,http://gang.pecmd.cn:6000/rtp/232.0.0.25:1234$辽宁鞍山联通
辽宁北方,http://gang.pecmd.cn:6000/rtp/232.0.0.151:1234$辽宁鞍山联通
辽宁教育,http://gang.pecmd.cn:6000/rtp/232.0.0.241:1234$辽宁鞍山联通
辽宁体育,http://gang.pecmd.cn:6000/rtp/232.0.0.164:1234$辽宁鞍山联通
辽宁移动,http://gang.pecmd.cn:6000/rtp/232.0.0.165:1234$辽宁鞍山联通
辽河新闻,http://gang.pecmd.cn:6000/rtp/232.0.0.214:1234$辽宁鞍山联通
辽河文化,http://gang.pecmd.cn:6000/rtp/232.0.0.215:1234$辽宁鞍山联通
沈阳新闻,http://gang.pecmd.cn:6000/rtp/232.0.0.206:1234$辽宁鞍山联通
营口新闻,http://gang.pecmd.cn:6000/rtp/232.0.0.214:1234$辽宁鞍山联通
//此源结束

辽宁都市,http://119.118.79.112:4022/rtp/232.0.0.154:1234$沈阳联通组播
辽宁公共,http://119.118.79.112:4022/rtp/232.0.0.168:1234$沈阳联通组播
辽宁经济,http://119.118.79.112:4022/rtp/232.0.0.156:1234$沈阳联通组播
辽宁生活,http:/119.118.79.112:4022/rtp/232.0.0.150:1234$沈阳联通组播
辽宁影视,http://119.118.79.112:4022/rtp/232.0.0.25:1234$沈阳联通组播
辽宁北方,http://119.118.79.112:4022/rtp/232.0.0.151:1234$沈阳联通组播
辽宁教育,http://119.118.79.112:4022/rtp/232.0.0.241:1234$沈阳联通组播
辽宁体育,http://119.118.79.112:4022/rtp/232.0.0.164:1234$沈阳联通组播
辽宁移动,http://119.118.79.112:4022/rtp/232.0.0.165:1234$沈阳联通组播
辽河新闻,http://119.118.79.112:4022/rtp/232.0.0.214:1234$沈阳联通组播
辽河文化,http://119.118.79.112:4022/rtp/232.0.0.215:1234$沈阳联通组播
沈阳新闻,http://119.118.79.112:4022/rtp/232.0.0.206:1234$沈阳联通组播
营口新闻,http://119.118.79.112:4022/rtp/232.0.0.214:1234$沈阳联通组播
//此源结束

辽宁都市,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=610&Cf.m3u8$辽宁广电
辽宁北方,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=071&Cf.m3u8$辽宁广电
辽宁生活,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=073&Cf.m3u8$辽宁广电
辽宁体育,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=611&Cf.m3u8$辽宁广电
辽宁影视剧,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=070&Cf.m3u8$辽宁广电
辽宁教育青少,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=075&Cf.m3u8$辽宁广电
辽宁经济,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=480&Cf.m3u8$辽宁广电
辽宁公共,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=481&Cf.m3u8$辽宁广电
北方导视,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=187&Cf.m3u8$辽宁广电
辽宁新动漫,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=140&Cf.m3u8$辽宁广电
沈阳新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=059&Cf.m3u8$辽宁广电
抚顺综合,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=275&Cf.m3u8$辽宁广电
鞍山新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=274&Cf.m3u8$辽宁广电
大连新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=273&Cf.m3u8$辽宁广电
丹东新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=276&Cf.m3u8$辽宁广电
锦州新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=277&Cf.m3u8$辽宁广电
阜新综合,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=279&Cf.m3u8$辽宁广电
辽阳新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=280&Cf.m3u8$辽宁广电
营口新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=278&Cf.m3u8$辽宁广电
盘锦新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=283&Cf.m3u8$辽宁广电
铁岭新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=281&Cf.m3u8$辽宁广电
朝阳新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=282&Cf.m3u8$辽宁广电
本溪综合,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=312&Cf.m3u8$辽宁广电
连山综合,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=491&Cf.m3u8$辽宁广电
龙港综合,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=490&Cf.m3u8$辽宁广电
葫芦岛新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=284&Cf.m3u8$辽宁广电

锦州新闻,http://59.44.192.22:65000/hls/3/index.m3u8
棉州教育,http://stream.jzgbdst.cn/2/sd/live.m3u8

🐼吉林ID16,#genre#
//吉林省
吉林卫视,http://tvbox6.icu/tv/jlntv.php?id=jlws
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
吉林都市,http://tvbox6.icu/tv/jlntv.php?id=jlds
吉林生活,http://tvbox6.icu/tv/jlntv.php?id=jlsh
吉林影视,http://tvbox6.icu/tv/jlntv.php?id=jlys
吉林乡村,http://tvbox6.icu/tv/jlntv.php?id=jlxc
吉林公共,http://tvbox6.icu/tv/jlntv.php?id=jlgg
吉林综艺文化,http://tvbox6.icu/tv/jlntv.php?id=jlzy
吉林东北戏曲,http://tvbox6.icu/tv/jlntv.php?id=dbxq

//01长春市（南关区、宽城区、朝阳区、二道区、绿园区、双阳区、九台区、公主岭市 | 榆树市、德惠市 |  农安县）
长春双阳综合,http://stream11.jlntv.cn/shuangyang/playlist.m3u8
长春九台区,http://stream10.jlntv.cn/jiutaitv/playlist.m3u8
长春公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
长春德惠综合,http://stream11.jlntv.cn/dehuitv/playlist.m3u8
长春农安综合,http://tvbox6.icu/tv/jlntv.php?id=ccnazh

//02吉林市（昌邑区、龙潭区、船营区、丰满区 | 蛟河市、桦甸市、舒兰市、磐石市 |  永吉县）
吉林桦甸综合,http://stream10.jlntv.cn/huadian/playlist.m3u8
吉林舒兰综合,http://stream8.jlntv.cn/shulan/playlist.m3u8
吉林磐石综合,http://stream5.jlntv.cn/ps/playlist.m3u8
吉林永吉综合,http://stream10.jlntv.cn/yongji/playlist.m3u8

//03通化市（东昌区、二道江区 | 集安市、梅河口市 | 通化县、辉南县、柳河县）
通化新闻综合,http://tvbox6.icu/tv/jlntv.php?id=thxwzh
通化集安综合,http://tvbox6.icu/tv/jlntv.php?id=thjazh
通化梅河口综合,http://tvbox6.icu/tv/jlntv.php?id=thmhkzh
通化通化县综合,http://stream5.jlntv.cn/thx/playlist.m3u8
通化辉南综合,http://stream5.jlntv.cn/hn/playlist.m3u8
通化柳河综合,http://stream5.jlntv.cn/lh/playlist.m3u8

//04白山市（浑江区、江源区 | 临江市 | 抚松县、靖宇县、长白朝鲜族自治县）
白山综合,http://tvbox6.icu/tv/jlntv.php?id=bszh
白山长白新闻综合,http://tvbox6.icu/tv/jlntv.php?id=bscbxwzh
白山江源综合,http://stream10.jlntv.cn/jiangyuantv/playlist.m3u8
白山临江综合,http://stream8.jlntv.cn/linjiang/playlist.m3u8
白山抚松综合,http://stream8.jlntv.cn/fs/playlist.m3u8
白山靖宇综合,http://stream8.jlntv.cn/jytv/playlist.m3u8

//05辽源市（龙山区、西安区 | 东丰县、东辽县）
辽源新闻综合,http://tvbox6.icu/tv/jlntv.php?id=lyxwzh
辽源东丰综合,http://stream5.jlntv.cn/df/playlist.m3u8
辽源东辽综合,http://stream5.jlntv.cn/dl/playlist.m3u8

//06四平市（铁西区、铁东区 |   双辽市 | 梨树县、伊通满族自治县）
四平综合,http://tvbox6.icu/tv/jlntv.php?id=spzh
四平双辽综合,http://stream5.jlntv.cn/sl/playlist.m3u8
四平梨树新闻,http://stream6.jlntv.cn/ls/playlist.m3u8
四平伊通综合,http://stream6.jlntv.cn/yt/playlist.m3u8

//07白城市（洮北区 |洮南市、大安市 |镇赉县、通榆县）
白城新闻综合,http://tvbox6.icu/tv/jlntv.php?id=bcxwzh
白城洮南综合,http://stream5.jlntv.cn/tn/playlist.m3u8
白城大安新闻综合,http://stream6.jlntv.cn/da/playlist.m3u8
白城镇赉综合,http://stream6.jlntv.cn/zl/playlist.m3u8
白城通榆综合,http://stream6.jlntv.cn/ty/playlist.m3u8

//08松原市（宁江区 | 扶余市 |长岭县、乾安县、前郭尔罗斯蒙古族自治县）
松原综合,http://tvbox6.icu/tv/jlntv.php?id=syzh
松原公共,http://tvbox6.icu/tv/jlntv.php?id=sygg
松原扶余综合,http://stream6.jlntv.cn/fy/playlist.m3u8
松原乾安综合,http://stream6.jlntv.cn/qa/playlist.m3u8
松原前郭综合,http://tvbox6.icu/tv/jlntv.php?id=syqgzh

//09延边州（延吉市、图们市、敦化市、珲春市、龙井市、和龙市|  汪清县、安图县）
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8$延边云
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8$延边云
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8$延边云
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8$延边云
延边延吉综合,http://stream6.jlntv.cn/yj/playlist.m3u8
延边图们TV1,http://stream6.jlntv.cn/tm/playlist.m3u8
延边敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
延边珲春电视台,http://stream8.jlntv.cn/hctv/playlist.m3u8
延边龙井综合,http://stream8.jlntv.cn/ljtv/playlist.m3u8
延边汪清综合,http://stream5.jlntv.cn/wq/playlist.m3u8

🐼龙江ID17,#genre#

黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8$官方
黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8$官方
黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8$官方
黑龙江新闻法治,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8$官方
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8$官方
黑龙江农业科教,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8$官方
黑龙江少儿,https://idclive.hljtv.com:4430/live/hljse_hd.m3u8$官方

哈尔滨综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8$官方
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8$官方
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8$官方
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8$官方

黑龙江东阳综合,http://tvbox6.icu/tv/quklive.php?id=25

🐼上海ID18,#genre#

上海新闻,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000005/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000005&IASHttpSessionId=OTT19019320240419154124000281
上海都市,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000012/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000012&IASHttpSessionId=OTT19019320240419154124000281
上海外语,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000001/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000001&IASHttpSessionId=OTT19019320240419154124000281
七彩戏剧,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281
五星体育,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281
东方影视,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000013/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000013&IASHttpSessionId=OTT19019320240419154124000281
东方财经,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000090/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000090&IASHttpSessionId=OTT19019320240419154124000281
法治天地,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000014/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000014&IASHttpSessionId=OTT19019320240419154124000281
第一财经,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000004/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000004&IASHttpSessionId=OTT19019320240419154124000281

第一财经,http://tvbox6.icu/tv/migu.php?id=dycj$咪咕854
上视纪实人文,http://tvbox6.icu/tv/migu.php?id=shjsrw$咪咕1280
上海外语,http://tvbox6.icu/tv/migu.php?id=shics$咪咕854
法治天地,http://tvbox6.icu/tv/migu.php?id=fztd$咪咕1280
劲爆体育,http://tvbox6.icu/tv/migu.php?id=jbty$咪咕1280
魅力足球,http://tvbox6.icu/tv/migu.php?id=mlzq$咪咕1280
乐游,http://tvbox6.icu/tv/migu.php?id=ly$咪咕1280
欢笑剧场,http://tvbox6.icu/tv/migu.php?id=hxjc$咪咕1280
七彩戏剧,http://tvbox6.icu/tv/migu.php?id=qcxj$咪咕1280
游戏风云,http://tvbox6.icu/tv/migu.php?id=yxfy$咪咕1280
四海钓鱼,http://tvbox6.icu/tv/migu.php?id=shdy$咪咕1280

第一财经,http://tvbox6.icu/tv/yicai.php?id=dycjhd$官方源
东方财经,http://tvbox6.icu/tv/yicai.php?id=dfcjhd$官方源

新闻综合,http://tvbox6.icu/tv/zb/shctcc.php?id=1$上海电信组播
东方卫视,http://tvbox6.icu/tv/zb/shctcc.php?id=2$上海电信组播
都市频道,http://tvbox6.icu/tv/zb/shctcc.php?id=3$上海电信组播
纪实人文,http://tvbox6.icu/tv/zb/shctcc.php?id=4$上海电信组播
东方影视,http://tvbox6.icu/tv/zb/shctcc.php?id=5$上海电信组播
第一财经,http://tvbox6.icu/tv/zb/shctcc.php?id=6$上海电信组播
五星体育,http://tvbox6.icu/tv/zb/shctcc.php?id=7$上海电信组播
哈哈炫动,http://tvbox6.icu/tv/zb/shctcc.php?id=8$上海电信组播
上视外语,http://tvbox6.icu/tv/zb/shctcc.php?id=9$上海电信组播
都市剧场,http://tvbox6.icu/tv/zb/shctcc.php?id=10$上海电信组播
欢笑剧场,http://tvbox6.icu/tv/zb/shctcc.php?id=11$上海电信组播
欢笑剧场,http://tvbox6.icu/tv/zb/shctcc.php?id=12$上海电信组播
全纪实,http://tvbox6.icu/tv/zb/shctcc.php?id=13$上海电信组播
动漫秀场,http://tvbox6.icu/tv/zb/shctcc.php?id=31$上海电信组播
生活时尚,http://tvbox6.icu/tv/zb/shctcc.php?id=32$上海电信组播
游戏风云,http://tvbox6.icu/tv/zb/shctcc.php?id=33$上海电信组播
MAX极速汽车,http://tvbox6.icu/tv/zb/shctcc.php?id=34$上海电信组播
教育台,http://tvbox6.icu/tv/zb/shctcc.php?id=35$上海电信组播
东方财经,http://tvbox6.icu/tv/zb/shctcc.php?id=36$上海电信组播
七彩戏剧,http://tvbox6.icu/tv/zb/shctcc.php?id=37$上海电信组播
法治天地,http://tvbox6.icu/tv/zb/shctcc.php?id=38$上海电信组播
浦东频道,http://tvbox6.icu/tv/zb/shctcc.php?id=39$上海电信组播
崇明电视,http://tvbox6.icu/tv/zb/shctcc.php?id=40$上海电信组播
嘉定频道,http://tvbox6.icu/tv/zb/shctcc.php?id=41$上海电信组播
金色频道,http://tvbox6.icu/tv/zb/shctcc.php?id=42$上海电信组播
健康人生,http://tvbox6.icu/tv/zb/shctcc.php?id=43$上海电信组播
百事通超级体育,http://tvbox6.icu/tv/zb/shctcc.php?id=44$上海电信组播
百事通4K,http://tvbox6.icu/tv/zb/shctcc.php?id=45$上海电信组播
百事通4K,http://tvbox6.icu/tv/zb/shctcc.php?id=46$上海电信组播

浦东电视台,https://pdtvlive.pudongtv.cn/live/pdtv.m3u8?txSecret=99368ed29876877386e7dbcf28e43d34&txTime=677384DB$官方
魅力足球,http://61.136.96.78:880/97.m3u8$官方
东方购物,http://ocj2.kksmg.com/ocj2/ocj2.m3u8$官方
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8$官方
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8$官方
上海普陀综合,http://tvbox6.icu/tv/quklive.php?id=18
上海教育,http://8.138.7.223/tv/shsetv.php
上海教育,http://8.138.7.223/tv/shsetv1.php

🐼江苏ID19,#genre#

江苏卫视,http://tvbox6.icu/tv/jstv.php?id=jsws
江苏城市,http://tvbox6.icu/tv/jstv.php?id=jscs
江苏综艺,http://tvbox6.icu/tv/jstv.php?id=jszy
江苏影视,http://tvbox6.icu/tv/jstv.php?id=jsys
江苏新闻,http://tvbox6.icu/tv/jstv.php?id=jsxw
江苏教育,http://tvbox6.icu/tv/jstv.php?id=jsjy
优曼体育休闲,http://tvbox6.icu/tv/jstv.php?id=jsty
优曼卡通,http://tvbox6.icu/tv/jstv.php?id=ymkt
江苏国际,http://tvbox6.icu/tv/jstv.php?id=jsgj
南京新闻综合,http://tvbox6.icu/tv/jstv.php?id=njzhpd
无锡新闻综合,http://tvbox6.icu/tv/jstv.php?id=wxzhpd
徐州新闻综合,http://tvbox6.icu/tv/jstv.php?id=xzzhpd
常州新闻综合,http://tvbox6.icu/tv/jstv.php?id=czzhpd
苏州新闻综合,http://tvbox6.icu/tv/jstv.php?id=szzhpd
南通新闻综合,http://tvbox6.icu/tv/jstv.php?id=ntzhpd
连云港新闻综合,http://tvbox6.icu/tv/jstv.php?id=lygzhpd
淮安新闻综合,http://tvbox6.icu/tv/jstv.php?id=hazhpd
盐城新闻综合,http://tvbox6.icu/tv/jstv.php?id=yczhpd
扬州新闻综合,http://tvbox6.icu/tv/jstv.php?id=yzzhpd
镇江新闻综合,http://tvbox6.icu/tv/jstv.php?id=zjzhpd
泰州新闻综合,http://tvbox6.icu/tv/jstv.php?id=tzzhpd
宿迁新闻综合,http://tvbox6.icu/tv/jstv.php?id=sqzhpd

好享购物,http://ygbh.live/js.php?id=hxgw
江苏城市,http://tvbox6.icu/tv/migu.php?id=jscs
江苏综艺,http://tvbox6.icu/tv/migu.php?id=jszy
江苏影视,http://tvbox6.icu/tv/migu.php?id=jsys
江苏公共新闻,http://tvbox6.icu/tv/migu.php?id=jsggxw
江苏国际,http://tvbox6.icu/tv/migu.php?id=jsgj
江苏教育,http://tvbox6.icu/tv/migu.php?id=jsjy
江苏体育休闲,http://tvbox6.icu/tv/migu.php?id=jstyxx
优漫卡通,http://tvbox6.icu/tv/migu.php?id=ymkt

//01南京市（溧水区）
南京新闻综合,http://tvbox6.icu/tv/migu.php?id=njxwzh
南京教科,http://tvbox6.icu/tv/migu.php?id=njkj
南京十八,http://tvbox6.icu/tv/migu.php?id=njsb
南京教科,http://live.nbs.cn/channels/njtv/jkpd/500k.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/500k.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8
南京江宁区,http://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
南溧水新闻,http://live.lsrmw.cn/zhpd/sd/live.m3u8
南溧水影视,http://live.lsrmw.cn/ysyl/sd/live.m3u8

//02无锡市（江阴市 宜兴市）
无锡新闻,http://stream.thmz.com/wxtv1/playlist.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
无锡都市,http://stream.thmz.com/wxtv3/playlist.m3u8	
无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8
无锡移动,http://m.m3u8.wifiwx.com/live/wifiwx-494.m3u8	
无锡教育,https://tv.wxjy.com.cn:9001/tvwebstream/tv_channel_1359/index.m3u8
无锡江阴新闻,http://221.228.70.101:8080/live/xinwen.m3u8
无锡宜兴新闻,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
无锡宜兴紫砂,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs.m3u8
宜兴电视台,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
宜兴紫砂频道,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs.m3u8

//03徐州市（铜山区 新沂市 邳州市 贾汪区 睢宁县 沛县）
徐州新闻综合,http://stream3.huaihai.tv/xwzh1t/sd/live.m3u8
徐州经济生活,http://stream3.huaihai.tv/xz2t/sd/live.m3u8
徐州公共频道,http://stream3.huaihai.tv/xz4t/sd/live.m3u8
徐州文艺影视,http://stream3.huaihai.tv/xz3t/sd/live.m3u8
徐州新闻综合,http://tvbox6.icu/tv/migu.php?id=xzxwzh
徐州铜山综合,http://stream.tstvxmt.com/tstv1/sd/live.m3u8
徐州铜山三农,http://stream.tstvxmt.com/ts3/sd/live.m3u8
徐州铜山三农,http://stream.tstvxmt.com/ts2/sd/live.m3u8
徐州新沂新闻,http://live.xysrmt.cn/xwzh/sd/live.m3u8
徐州新沂生活,http://live.xysrmt.cn/shpd/sd/live.m3u8
贾汪新闻频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwxw.m3u8
贾汪旅游频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwly.m3u8
睢宁综合频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8
睢宁生活教育,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8
睢宁三农,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8
睢宁资讯,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningys.m3u8
沛县电视台,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8

//04常州市(溧阳市 武进区)
常州新闻综合,http://8.138.7.223/tv/cztv.php?id=1
常州都市,http://8.138.7.223/tv/cztv.php?id=2
常州生活,http://8.138.7.223/tv/cztv.php?id=3
常州公共,http://8.138.7.223/tv/cztv.php?id=4
常州金坛,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
常州武进新闻,https://live.wjyanghu.com/live/CH1.m3u8
常州武进生活,https://live.wjyanghu.com/live/CH2.m3u8

//05苏州市(吴江区 常熟市 张家港市 昆山市 太仓市)
苏州新闻综合,http://tylive.kan0512.com/norecord/norecord_csztv1.m3u8
苏州社会经济,http://tylive.kan0512.com/norecord/norecord_csztv2.m3u8
苏州文化生活,http://tylive.kan0512.com/norecord/norecord_csztv3.m3u8
苏州电影娱乐信息,http://tylive.kan0512.com/norecord/norecord_csztv4.m3u8
苏州生活资讯,http://tylive.kan0512.com/norecord/norecord_csztv5.m3u8
苏州新闻综合,http://tvbox6.icu/tv/migu.php?id=szxwzh
