

综合,#genre#
常州公共频道,http://4eae7f.tv.netsite.cc/proxy/1874518057/1874518057.m3u8
连云港新闻综合频道,http://4eae7f.tv.netsite.cc/proxy/1249456251/1249456251.m3u8
连云港公共频道,http://4eae7f.tv.netsite.cc/proxy/1479045862/1479045862.m3u8
连云港公共频道,http://4eae7f.tv.netsite.cc/proxy/1479045862/1479045862.m3u8
沛县新闻综合,http://4eae7f.tv.netsite.cc/proxy/2058383266/2058383266.m3u8
睢宁综合频道,http://4eae7f.tv.netsite.cc/proxy/791997735/791997735.m3u8
睢宁生活教育频道,http://4eae7f.tv.netsite.cc/proxy/932971465/932971465.m3u8
睢宁三农频道,http://4eae7f.tv.netsite.cc/proxy/1048559039/1048559039.m3u8
睢宁资讯频道,http://4eae7f.tv.netsite.cc/proxy/1315038794/1315038794.m3u8
海安新闻综合频道,http://4eae7f.tv.netsite.cc/proxy/1714707715/1714707715.m3u8
泗洪新闻综合频道,http://4eae7f.tv.netsite.cc/proxy/39753847/39753847.m3u8
沭阳综合频道,http://4eae7f.tv.netsite.cc/proxy/1424907816/1424907816.m3u8
泗阳综合频道,http://4eae7f.tv.netsite.cc/proxy/642523244/642523244.m3u8
泗阳综合频道,http://4eae7f.tv.netsite.cc/proxy/642523244/642523244.m3u8
泗阳资讯频道,http://4eae7f.tv.netsite.cc/proxy/1545407523/1545407523.m3u8
涟水电视台综合频道,http://4eae7f.tv.netsite.cc/proxy/1977735434/1977735434.m3u8
高邮一套新闻综合频道,http://4eae7f.tv.netsite.cc/proxy/145384285/145384285.m3u8
镇江新闻综合频道,http://4eae7f.tv.netsite.cc/proxy/1052067340/1052067340.m3u8
镇江二套社会民生频道,http://4eae7f.tv.netsite.cc/proxy/1259661680/1259661680.m3u8
四川观察,http://4eae7f.tv.netsite.cc/proxy/2061240764/2061240764.m3u8
直播中国,#genre#
北京国际雕塑公园,http://4eae7f.tv.netsite.cc/proxy/1070308851/1070308851.m3u8
北京密云司马台长城,http://4eae7f.tv.netsite.cc/proxy/771753543/771753543.m3u8
北京昌平居庸关长城,http://4eae7f.tv.netsite.cc/proxy/1214950026/1214950026.m3u8
北京鸟巢和水立方,http://4eae7f.tv.netsite.cc/proxy/2139720500/2139720500.m3u8
北京密云古北水镇,http://4eae7f.tv.netsite.cc/proxy/698677872/698677872.m3u8
北京怀柔黄花城水长城,http://4eae7f.tv.netsite.cc/proxy/1266694830/1266694830.m3u8
湖南张家界武陵源景区,http://4eae7f.tv.netsite.cc/proxy/762554012/762554012.m3u8
湖南长沙果园镇田汉文化园,http://4eae7f.tv.netsite.cc/proxy/1933462135/1933462135.m3u8
湖南张家界天门山景区,http://4eae7f.tv.netsite.cc/proxy/1114678886/1114678886.m3u8
湖南湘西凤凰古城,http://4eae7f.tv.netsite.cc/proxy/1244287653/1244287653.m3u8
湖南张家界大峡谷景区,http://4eae7f.tv.netsite.cc/proxy/848407143/848407143.m3u8
湖南邵阳崀山风景名胜区,http://4eae7f.tv.netsite.cc/proxy/2086847518/2086847518.m3u8
湖南沙洲瑶族村,http://4eae7f.tv.netsite.cc/proxy/1641373861/1641373861.m3u8
江苏南京永宁张圩花海,http://4eae7f.tv.netsite.cc/proxy/25264739/25264739.m3u8
江苏徐州之夜,http://4eae7f.tv.netsite.cc/proxy/391073776/391073776.m3u8
江苏无锡惠山二茅峰望锡城,http://4eae7f.tv.netsite.cc/proxy/1877891602/1877891602.m3u8
江苏南京长江大桥,http://4eae7f.tv.netsite.cc/proxy/1764141811/1764141811.m3u8
江苏南京玄武湖,http://4eae7f.tv.netsite.cc/proxy/1985889373/1985889373.m3u8
南京南站,http://4eae7f.tv.netsite.cc/proxy/2072143452/2072143452.m3u8
南京紫金山,http://4eae7f.tv.netsite.cc/proxy/177566095/177566095.m3u8
南京情侣园,http://4eae7f.tv.netsite.cc/proxy/185079179/185079179.m3u8
南京长江大桥,http://4eae7f.tv.netsite.cc/proxy/1033254824/1033254824.m3u8
南京栖霞山,http://4eae7f.tv.netsite.cc/proxy/182710545/182710545.m3u8
南京鼓楼广场,http://4eae7f.tv.netsite.cc/proxy/960879458/960879458.m3u8
南京新街口,http://4eae7f.tv.netsite.cc/proxy/183420062/183420062.m3u8
南京紫峰眺望,http://4eae7f.tv.netsite.cc/proxy/1222351744/1222351744.m3u8
南京白鹭洲公园,http://4eae7f.tv.netsite.cc/proxy/320590871/320590871.m3u8
南京北极阁,http://4eae7f.tv.netsite.cc/proxy/188239043/188239043.m3u8
南京三汊河,http://4eae7f.tv.netsite.cc/proxy/189455176/189455176.m3u8
南京矿坑公园,http://4eae7f.tv.netsite.cc/proxy/1263482067/1263482067.m3u8
南京百家湖,http://4eae7f.tv.netsite.cc/proxy/179633244/179633244.m3u8
南京眼,http://4eae7f.tv.netsite.cc/proxy/1734263806/1734263806.m3u8
南京五马渡,http://4eae7f.tv.netsite.cc/proxy/188955121/188955121.m3u8
浙江台州三门核电站,http://4eae7f.tv.netsite.cc/proxy/1382819378/1382819378.m3u8
浙江舟山嵊泗县中心渔港,http://4eae7f.tv.netsite.cc/proxy/748822183/748822183.m3u8
浙江温州泰顺县廊桥文化园,http://4eae7f.tv.netsite.cc/proxy/1144314894/1144314894.m3u8
浙江舟山东极岛,http://4eae7f.tv.netsite.cc/proxy/1973269961/1973269961.m3u8
浙江杭州千岛湖,http://4eae7f.tv.netsite.cc/proxy/1683811739/1683811739.m3u8
浙江嘉兴乌镇,http://4eae7f.tv.netsite.cc/proxy/463129046/463129046.m3u8
安徽黄山黟县,http://4eae7f.tv.netsite.cc/proxy/1759244982/1759244982.m3u8
上海南浦大桥,http://4eae7f.tv.netsite.cc/proxy/1514561649/1514561649.m3u8
西藏林芝米林岷山彩门民宿,http://4eae7f.tv.netsite.cc/proxy/751076408/751076408.m3u8
西藏林芝岷山错高民宿,http://4eae7f.tv.netsite.cc/proxy/680426319/680426319.m3u8
西藏日喀则珠穆朗玛峰,http://4eae7f.tv.netsite.cc/proxy/209923082/209923082.m3u8
西藏拉萨布达拉宫,http://4eae7f.tv.netsite.cc/proxy/800329695/800329695.m3u8
西藏林芝墨脱县,http://4eae7f.tv.netsite.cc/proxy/476608588/476608588.m3u8
新疆喀什达瓦昆景区,http://4eae7f.tv.netsite.cc/proxy/404107611/404107611.m3u8
新疆伊犁州蝶湖公园,http://4eae7f.tv.netsite.cc/proxy/132379804/132379804.m3u8
新疆昌吉州天山天池风景区,http://4eae7f.tv.netsite.cc/proxy/1482666116/1482666116.m3u8
安徽黄山风景区,http://4eae7f.tv.netsite.cc/proxy/2125074276/2125074276.m3u8
四川邛崃天台山,http://4eae7f.tv.netsite.cc/proxy/690671060/690671060.m3u8
四川甘孜州石渠县,http://4eae7f.tv.netsite.cc/proxy/682530961/682530961.m3u8
四川西昌市邛海景区,http://4eae7f.tv.netsite.cc/proxy/239112006/239112006.m3u8
四川成都东安湖体育公园,http://4eae7f.tv.netsite.cc/proxy/648790008/648790008.m3u8
四川成都安顺廊桥,http://4eae7f.tv.netsite.cc/proxy/1937762418/1937762418.m3u8
四川成都天府熊猫塔,http://4eae7f.tv.netsite.cc/proxy/1936214178/1936214178.m3u8
四川成都春熙路,http://4eae7f.tv.netsite.cc/proxy/614090729/614090729.m3u8
四川阿坝州汶川映秀新城,http://4eae7f.tv.netsite.cc/proxy/369813965/369813965.m3u8
四川阿坝州黄龙五彩池,http://4eae7f.tv.netsite.cc/proxy/411064268/411064268.m3u8
四川乐山市峨眉山风景区,http://4eae7f.tv.netsite.cc/proxy/1575586364/1575586364.m3u8
重庆巫山长江画卷,http://4eae7f.tv.netsite.cc/proxy/923062896/923062896.m3u8
重庆李子坝站,http://4eae7f.tv.netsite.cc/proxy/1077381778/1077381778.m3u8
重庆巫山长江大桥,http://4eae7f.tv.netsite.cc/proxy/1215290450/1215290450.m3u8
斗鱼电影,#genre#
国内惊悚,http://allinone.netsite.cc/douyu/218859
国外惊悚,http://allinone.netsite.cc/douyu/96577
斗鱼电影1,http://allinone.netsite.cc/douyu/747764
斗鱼电影2,http://allinone.netsite.cc/douyu/6140589
斗鱼电影3,http://allinone.netsite.cc/douyu/36337
斗鱼电影5,http://allinone.netsite.cc/douyu/323876
榜单电影,http://allinone.netsite.cc/douyu/8770422
海外(已隐藏),#genre#
亚洲中文,http://4eae7f.tv.netsite.cc/proxy/847703940/847703940.m3u8
大立電視台,http://4eae7f.tv.netsite.cc/proxy/1485397580/1485397580.m3u8
测试,#genre#
综合,#genre#
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
小地方,#genre#
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
CCTV,#genre#
CGTN记录,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8
CGTN阿语,https://livear.cgtn.com/1000a/prog_index.m3u8
卫视,#genre#
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
轮播,#genre#
电影_星爷,http://cfss.cc/cdn/hy/11342412.flv
电影_英叔,http://cfss.cc/cdn/hy/11342421.flv
电影_发哥,http://cfss.cc/cdn/hy/11342387.flv
电影_成龙,http://cfss.cc/cdn/hy/11342386.flv
电影_王晶,http://cfss.cc/cdn/hy/11602058.flv
电影_沈腾,http://cfss.cc/cdn/hy/11601968.flv
电影_黄渤,http://cfss.cc/cdn/hy/11352876.flv
电影_强森,http://cfss.cc/cdn/hy/21059581.flv
电影_漫威,http://cfss.cc/cdn/hy/11602034.flv
电影_宇宙,http://cfss.cc/cdn/hy/11342428.flv
电影_怪兽,http://cfss.cc/cdn/hy/21059577.flv
电影_贺岁,http://cfss.cc/cdn/hy/11601971.flv
电影_玄幻,http://cfss.cc/cdn/hy/11342414.flv
电影_谍战,http://cfss.cc/cdn/hy/21059585.flv
电影_战争,http://cfss.cc/cdn/hy/21059592.flv
电影_喜剧,http://cfss.cc/cdn/hy/11352877.flv
电影_港片,http://cfss.cc/cdn/hy/11602043.flv
电影_国产,http://cfss.cc/cdn/hy/11352973.flv
电影_周星星,http://cfss.cc/cdn/hy/11336587.flv
电影_李连杰,http://cfss.cc/cdn/hy/11342390.flv
电影_洪金宝,http://cfss.cc/cdn/hy/11279251.flv
电影_梁家辉,http://cfss.cc/cdn/hy/11342429.flv
电影_许冠英,http://cfss.cc/cdn/hy/11601972.flv
电影_刘德华,http://cfss.cc/cdn/hy/11342424.flv
电影_斯坦森,http://cfss.cc/cdn/hy/21059588.flv
电影_蜘蛛侠,http://cfss.cc/cdn/hy/21059599.flv
电影_贺岁片,http://cfss.cc/cdn/hy/11601986.flv
电影_功夫片,http://cfss.cc/cdn/hy/11352941.flv
电影_黑帮片,http://cfss.cc/cdn/hy/11336719.flv
电影_丧尸片,http://cfss.cc/cdn/hy/21059578.flv
电影_灾难片,http://cfss.cc/cdn/hy/11602075.flv
电影_谍战片,http://cfss.cc/cdn/hy/21059587.flv
电影_战争片,http://cfss.cc/cdn/hy/21059574.flv
电影_古装片,http://cfss.cc/cdn/hy/11336590.flv
电影_高分动作,http://cfss.cc/cdn/hy/11352884.flv
电影_动作电影,http://cfss.cc/cdn/hy/11602077.flv
电影_搞笑喜剧,http://cfss.cc/cdn/hy/11342423.flv
电影_喜剧专场,http://cfss.cc/cdn/hy/11602044.flv
电影_欢笑影院,http://cfss.cc/cdn/hy/11352894.flv
电影_不挤影院,http://cfss.cc/cdn/hy/11352897.flv
电影_国产悬疑,http://cfss.cc/cdn/hy/11342395.flv
电影_快意江湖,http://cfss.cc/cdn/hy/11342435.flv
电影_黑帮斗争,http://cfss.cc/cdn/hy/11342419.flv
电影_古墓系列,http://cfss.cc/cdn/hy/11352913.flv
电影_嫣然影厅,http://cfss.cc/cdn/hy/11601977.flv
电影_女神系列,http://cfss.cc/cdn/hy/11336571.flv
电影_经典女神,http://cfss.cc/cdn/hy/11352909.flv
电影_经典港片,http://cfss.cc/cdn/hy/11352965.flv
电影_喜乐影院,http://cfss.cc/cdn/hy/21059580.flv
电影_蘑菇影厅,http://cfss.cc/cdn/hy/11601981.flv
电影_搞笑恐怖,http://cfss.cc/cdn/hy/11601960.flv
电影_死神来了,http://cfss.cc/cdn/hy/11352903.flv
电影_变形金刚,http://cfss.cc/cdn/hy/21059596.flv
电影_怪兽系列,http://cfss.cc/cdn/hy/21059554.flv
搞笑_陈翔六点半,http://cfss.cc/cdn/hy/11274154.flv
精品,#genre#
足球频道,https://nmglive.imfc.cn/5n1r1c/182396.m3u8
央视频道,#genre#
CCTV女性时尚,http://43.132.64.50/outlivecloud-cdn.ysp.cctv.cn/ysp/2024172203.m3u8
卫视频道,#genre#
三沙卫视,http://221.4.143.70:8114/GD.m3u8?Authinfo=F8UQ
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
亚洲卫视,http://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8
港澳台,#genre#
东森超视,rtmp://f13h.mine.nu/sat/tv331
非凡新闻,rtmp://f13h.mine.nu/sat/tv581
华视,rtmp://f13h.mine.nu/sat/tv111
民视,rtmp://f13h.mine.nu/sat/tv051
纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8
纬来日本,rtmp://f13h.mine.nu/sat/tv771
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来体育,rtmp://f13h.mine.nu/sat/tv771
三立戏剧台,http://61.221.215.25:8800/hls/41/index.m3u8
台视,rtmp://f13h.mine.nu/sat/tv071
中视,rtmp://f13h.mine.nu/sat/tv091
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
电视剧,#genre#
古装剧,http://maomao.kandiantv.cn/douyu1.php?id=338759
数字电视,#genre#
NewTV爱情喜剧,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV超级综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV超级电视剧,http://[2409:8087:1a0a:df::402a]/wh7f454c46tw1840265920_1021568913/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8?icpid=88888888&RTS=1713337309&from=4&hms_devid=991&online=1713337309&vqe=3
NewTV超级电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV超级体育,http://[2409:8087:1a0a:df::4016]/wh7f454c46tw2798497282_1170252542/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8?icpid=88888888&RTS=1713110634&from=4&hms_devid=992&online=1713110634&vqe=3
NewTV潮妈辣婆,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV东北热剧,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV动作电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010003/1.m3u8
NewTV哒啵赛事,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
NewTV古装剧场,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NewTV欢乐剧场,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV海外剧场,http://[2409:8087:1a0b:df::4005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV家庭剧场,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV金牌综艺,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NewTV惊悚悬疑,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV精品大剧,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV精品纪录,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV精品萌宠,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
NewTV精品体育,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NewTV军旅剧场,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV军事评论,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV明星大片,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV农业致富,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV热播精选,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV炫舞未来,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
NewTV怡伴健康,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV中国功夫,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
iHOT爱电竞,undefined
iHOT爱谍战,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000070630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3
iHOT爱动漫,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000280630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3
iHOT爱都市,undefined
iHOT爱怀旧,undefined
iHOT爱经典,undefined
iHOT爱科幻,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3
iHOT爱科学,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3
iHOT爱浪漫,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000040630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3
iHOT爱历史,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000046/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000046&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱旅行,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3
iHOT爱奇谈,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3
iHOT爱青春,undefined
iHOT爱赛车,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000055/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000055&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱世界,undefined
iHOT爱体育,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
iHOT爱喜剧,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
iHOT爱玩具,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000053/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000053&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱悬疑,http://[2409:8087:5e08:24::11]:6610/000000001000/6610/000000001000/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
iHOT爱幼教,http://[2409:8087:5e08:24::11]:6610/000000001000/6610/000000001000/6000000006000180630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3
iHOT爱院线,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3
动漫秀场,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000009&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
都市剧场,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000015/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000015&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
法制天地,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000014/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000014&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
黑莓电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓动画,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
纪实人文,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
金色学堂,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000061/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000061&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
七彩戏剧,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
生活时尚,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000006/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000006&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
游戏风云,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000011&IASHttpSessionId=OTT19019320240419154124000281&yang-1989
未来电视,#genre#
卡通动画,#genre#
火影忍者,https://hw.flv.huya.com/src/1394565189-1394565189-5989611878895058944-2789253834-10057-A-0-1.flv
海绵宝宝,https://hw.flv.huya.com/src/1423782096-1423782096-6115097538950332416-2847687648-10057-A-0-1.flv
国际频道,#genre#
阿里郎,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
SiTV,#genre#
斗鱼,#genre#
虎牙,#genre#
4K,#genre#
BTV纪实科教-8KSDR源,http://159.75.85.63:6798
CCTV8K-50FPS,http://159.75.85.63:8654/xx8k50fps.php
CCTV4K-25P-HLG源,http://159.75.85.63:5679/cctv4k.php
世界,#genre#
有線新聞,http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视3,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
TW台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8?zgangd
耀才財經,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
華語電視2,http://38.64.72.148:80/hls/modn/list/4002/chunklist1.m3u8
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
香港卫视文旅,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
FashionTV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1402273512.m3u8
CGNTV,http://live.cgtn.com/1000/prog_index.m3u8
CGNTV,http://livear.cgtn.com/1000a/prog_index.m3u8
CGNTV,http://livees.cgtn.com/1000e/prog_index.m3u8
CGNTV,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGNTV,https://livedoc.cgtn.com/500d/prog_index.m3u8
THAIPBS-3,http://thaipbs-live.cdn.byteark.com/live/playlist_480p/index.m3u8
VB,http://live.tv2bornholm.dk/stream/live/chunklist.m3u8
半·新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
法·时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
历年春晚,#genre#
春晚83,http://txmov2.a.kwimgs.com/bs3/video-hls/5207287136834522947_hlshd15.m3u8
春晚86,https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hlshd15.m3u8
春晚87,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
