央视,#genre#
东南卫视,http://111.192.0.32:4022/rtp/239.3.1.156:8148
东南卫视,http://221.221.151.0:8888/rtp/239.3.1.156:8148
东方卫视,http://175.150.152.34:9020/rtp/232.0.0.122:1234
东方卫视,http://114.246.180.128:4022/rtp/239.3.1.136:8032
东方卫视,http://123.113.237.160:8888/rtp/239.3.1.136:8032
东方卫视,http://111.199.232.88:18888/rtp/239.3.1.136:8032
东方卫视,http://114.243.106.165:8888/rtp/239.3.1.136:8032
东方卫视,http://123.113.14.115:8012/rtp/239.3.1.136:8032
东方卫视,http://106.120.14.74:2333/udp/225.1.8.45:8032
东方卫视,http://171.116.226.246:8082/rtp/226.0.2.175:9312
东方卫视,http://114.243.156.93:8888/rtp/239.3.1.136:8032
东方卫视,http://221.217.54.246:8686/rtp/239.3.1.136:8032
东方卫视,http://111.192.0.32:4022/rtp/239.3.1.136:8032
东方卫视,http://121.29.111.73:8888/rtp/239.253.92.89:8019
北京卫视,http://175.150.152.34:9005/rtp/232.0.0.117:1234
北京卫视,http://175.150.152.34:9007/rtp/232.0.0.117:1234
北京卫视,http://175.150.152.34:9020/rtp/232.0.0.117:1234
北京卫视,http://121.29.111.73:8888/rtp/239.253.92.87:8014
北京卫视,http://123.113.237.160:8888/rtp/239.3.1.241:8000
北京卫视,http://123.113.14.115:8012/rtp/239.3.1.241:8000
北京卫视,http://106.120.14.74:2333/udp/225.1.8.21:8002
北京卫视,http://114.246.180.128:4022/rtp/239.3.1.241:8000
北京卫视,http://171.116.226.246:8082/rtp/226.0.2.177:9328
北京卫视,http://114.243.156.93:8888/rtp/239.3.1.241:8000
北京卫视,http://111.199.232.88:18888/rtp/239.3.1.241:8000
北京卫视,http://221.221.151.0:8888/rtp/239.3.1.241:8000
北京卫视,http://111.192.0.32:4022/rtp/239.3.1.241:8000
北京卫视,http://114.240.43.235:8012/rtp/239.3.1.241:8000
吉林卫视,http://121.29.111.73:8888/rtp/239.253.92.202:6147
吉林卫视,http://175.150.152.34:9020/rtp/232.0.0.180:1234
吉林卫视,http://114.246.180.128:4022/rtp/239.3.1.240:8172
吉林卫视,http://123.113.237.160:8888/rtp/239.3.1.240:8172
吉林卫视,http://123.117.36.74:4001/rtp/239.3.1.240:8172
吉林卫视,http://111.199.232.88:18888/rtp/239.3.1.240:8172
吉林卫视,http://171.116.226.246:8082/rtp/226.0.2.58:8376
吉林卫视,http://114.243.156.93:8888/rtp/239.3.1.240:8172
吉林卫视,http://221.217.54.246:8686/rtp/239.3.1.240:8172
吉林卫视,http://114.240.43.235:8012/rtp/239.3.1.240:8172
吉林卫视,http://111.192.0.32:4022/rtp/239.3.1.240:8172
吉林卫视,http://221.221.151.0:8888/rtp/239.3.1.240:8172
吉林卫视,http://114.243.106.165:8888/rtp/239.3.1.240:8172
四川卫视,http://175.150.152.34:9020/rtp/232.0.0.185:1234
四川卫视,http://61.55.46.35:4022/rtp/239.253.92.16:6043
天津卫视,http://175.150.152.34:9005/rtp/232.0.0.125:1234
天津卫视,http://175.150.152.34:9007/rtp/232.0.0.125:1234
天津卫视,http://114.243.106.165:8888/rtp/239.3.1.141:1234
天津卫视,http://106.120.14.74:2333/udp/225.1.8.48:8044
天津卫视,http://123.113.237.160:8888/rtp/239.3.1.141:1234
天津卫视,http://114.246.180.128:4022/rtp/239.3.1.141:1234
天津卫视,http://123.117.36.74:4001/rtp/239.3.1.141:1234
天津卫视,http://111.199.232.88:18888/rtp/239.3.1.141:1234
天津卫视,http://221.217.54.246:8686/rtp/239.3.1.141:1234
天津卫视,http://121.29.111.73:8888/rtp/239.253.92.91:8021
天津卫视,http://111.192.0.32:4022/rtp/239.3.1.141:1234
天津卫视,http://175.147.87.248:8888/rtp/232.0.0.125:1234
天津卫视,http://175.150.152.34:9020/rtp/232.0.0.125:1234
天津卫视,http://61.55.46.35:4022/rtp/239.253.92.91:8021
天津卫视,http://114.240.43.235:8012/rtp/239.3.1.141:1234
天津卫视,http://171.116.226.246:8082/rtp/226.0.2.148:9096
天津卫视,http://114.243.156.93:8888/rtp/239.3.1.141:1234
天津卫视,http://221.221.151.0:8888/rtp/239.3.1.141:1234
安徽卫视,http://175.150.152.34:9020/rtp/232.0.0.141:1234
安徽卫视,http://175.147.87.248:8888/rtp/232.0.0.141:1234
安徽卫视,http://106.120.14.74:2333/udp/225.1.8.52:8064
安徽卫视,http://114.246.180.128:4022/rtp/239.3.1.211:8064
安徽卫视,http://123.117.36.74:4001/rtp/239.3.1.211:8064
安徽卫视,http://114.243.106.165:8888/rtp/239.3.1.211:8064
安徽卫视,http://123.113.237.160:8888/rtp/239.3.1.211:8064
安徽卫视,http://111.199.232.88:18888/rtp/239.3.1.211:8064
安徽卫视,http://221.221.151.0:8888/rtp/239.3.1.211:8064
安徽卫视,http://221.217.54.246:8686/rtp/239.3.1.211:8064
安徽卫视,http://171.116.226.246:8082/rtp/226.0.2.145:9072
安徽卫视,http://111.192.0.32:4022/rtp/239.3.1.211:8064
安徽卫视,http://114.240.43.235:8012/rtp/239.3.1.211:8064
安徽卫视,http://114.243.156.93:8888/rtp/239.3.1.211:8064
安徽卫视,http://61.55.46.35:4022/rtp/239.253.92.209:6566
山东卫视,http://175.150.152.34:9020/rtp/232.0.0.131:1234
山东卫视,http://114.243.106.165:8888/rtp/239.3.1.209:8052
山东卫视,http://106.120.14.74:2333/udp/225.1.8.50:8052
山东卫视,http://114.246.180.128:4022/rtp/239.3.1.209:8052
山东卫视,http://123.113.237.160:8888/rtp/239.3.1.209:8052
山东卫视,http://114.243.156.93:8888/rtp/239.3.1.209:8052
山东卫视,http://111.199.232.88:18888/rtp/239.3.1.209:8052
山东卫视,http://221.217.54.246:8686/rtp/239.3.1.209:8052
山东卫视,http://123.117.36.74:4001/rtp/239.3.1.209:8052
山东卫视,http://221.221.151.0:8888/rtp/239.3.1.209:8052
山东卫视,http://111.192.0.32:4022/rtp/239.3.1.209:8052
山东卫视,http://61.55.46.35:4022/rtp/239.253.92.207:8109
山东卫视,http://171.116.226.246:8082/rtp/226.0.2.149:9104
山东卫视,http://114.240.43.235:8012/rtp/239.3.1.209:8052
山西卫视,http://171.116.226.246:8082/rtp/226.0.2.152:9128
广东卫视,http://175.150.152.34:9020/rtp/232.0.0.130:1234
广东卫视,http://114.254.80.240:2222/rtp/239.3.1.142:8048
广东卫视,http://106.120.14.74:2333/udp/225.1.8.49:8048
广东卫视,http://114.246.180.128:4022/rtp/239.3.1.142:8048
广东卫视,http://114.243.156.93:8888/rtp/239.3.1.142:8048
广东卫视,http://222.129.33.14:8888/rtp/239.3.1.142:8048
广东卫视,http://111.199.232.88:18888/rtp/239.3.1.142:8048
广东卫视,http://114.243.106.165:8888/rtp/239.3.1.142:8048
广东卫视,http://221.217.54.246:8686/rtp/239.3.1.142:8048
广东卫视,http://114.240.43.235:8012/rtp/239.3.1.142:8048
广东卫视,http://221.221.151.0:8888/rtp/239.3.1.142:8048
广东卫视,http://171.116.226.246:8082/rtp/226.0.2.146:9080
广东卫视,http://111.192.0.32:4022/rtp/239.3.1.142:8048
广东卫视,http://114.254.94.146:2222/rtp/239.3.1.142:8048
广东卫视,http://114.254.93.135:2222/rtp/239.3.1.142:8048
广西卫视,http://121.29.111.73:8888/rtp/239.253.92.76:8043
广西卫视,http://171.116.226.246:8082/rtp/226.0.2.231:9760
江苏卫视,http://175.150.152.34:9020/rtp/232.0.0.116:1234
江苏卫视,http://114.246.180.128:4022/rtp/239.3.1.135:8028
江苏卫视,http://111.199.232.88:18888/rtp/239.3.1.135:8028
江苏卫视,http://123.117.36.74:4001/rtp/239.3.1.135:8028
江苏卫视,http://222.129.33.14:8888/rtp/239.3.1.135:8028
江苏卫视,http://114.243.106.165:8888/rtp/239.3.1.135:8028
江苏卫视,http://106.120.14.74:2333/udp/225.1.8.44:8028
江苏卫视,http://171.116.226.246:8082/rtp/226.0.2.176:9320
江苏卫视,http://221.221.151.0:8888/rtp/239.3.1.135:8028
江苏卫视,http://114.240.43.235:8012/rtp/239.3.1.135:8028
江苏卫视,http://111.192.0.32:4022/rtp/239.3.1.135:8028
江苏卫视,http://114.243.156.93:8888/rtp/239.3.1.135:8028
江苏卫视,http://123.113.237.160:8888/rtp/239.3.1.135:8028
江西卫视,http://121.29.111.73:8888/rtp/239.253.92.19:6145
江西卫视,http://106.120.14.74:2333/udp/225.1.8.171:8166
江西卫视,http://111.199.232.88:18888/rtp/239.3.1.123:8164
江西卫视,http://221.217.54.246:8686/rtp/239.3.1.123:8164
江西卫视,http://106.120.14.74:2333/udp/225.1.1.9:8164
江西卫视,http://114.246.180.128:4022/rtp/239.3.1.123:8164
江西卫视,http://171.116.226.246:8082/rtp/226.0.2.54:8344
江西卫视,http://114.243.156.93:8888/rtp/239.3.1.123:8164
江西卫视,http://221.221.151.0:8888/rtp/239.3.1.123:8164
江西卫视,http://114.240.43.235:8012/rtp/239.3.1.123:8164
河北卫视,http://61.55.46.35:4022/rtp/239.253.92.154:6011
河北卫视,http://114.246.180.128:4022/rtp/239.3.1.148:8072
河北卫视,http://221.217.54.246:8686/rtp/239.3.1.148:8072
河北卫视,http://171.116.226.246:8082/rtp/226.0.2.178:9336
河北卫视,http://114.243.156.93:8888/rtp/239.3.1.148:8072
河北卫视,http://111.199.232.88:18888/rtp/239.3.1.148:8072
河北卫视,http://114.240.43.235:8012/rtp/239.3.1.148:8072
河北卫视,http://111.192.0.32:4022/rtp/239.3.1.148:8072
河北卫视,http://106.120.14.74:2333/udp/225.1.8.76:8002
河北卫视,http://221.221.151.0:8888/rtp/239.3.1.148:8072
河北卫视,http://114.243.106.165:8888/rtp/239.3.1.148:8072
河北卫视,http://123.113.237.160:8888/rtp/239.3.1.148:8072
河南卫视,http://121.29.111.73:8888/rtp/239.253.92.137:6144
河南卫视,http://171.116.226.246:8082/rtp/226.0.2.52:8328
浙江卫视,http://175.150.152.34:9020/rtp/232.0.0.123:1234
浙江卫视,http://121.29.111.73:8888/rtp/239.253.92.90:8020
浙江卫视,http://106.120.14.74:2333/udp/225.1.8.46:8036
浙江卫视,http://114.246.180.128:4022/rtp/239.3.1.137:8036
浙江卫视,http://114.243.156.93:8888/rtp/239.3.1.137:8036
浙江卫视,http://111.199.232.88:18888/rtp/239.3.1.137:8036
浙江卫视,http://221.217.54.246:8686/rtp/239.3.1.137:8036
浙江卫视,http://123.117.36.74:4001/rtp/239.3.1.137:8036
浙江卫视,http://221.221.151.0:8888/rtp/239.3.1.137:8036
浙江卫视,http://114.240.43.235:8012/rtp/239.3.1.137:8036
浙江卫视,http://61.55.46.35:4022/rtp/239.253.92.90:8020
浙江卫视,http://111.192.0.32:4022/rtp/239.3.1.137:8036
浙江卫视,http://171.116.226.246:8082/rtp/226.0.2.144:9064
浙江卫视,http://123.113.237.160:8888/rtp/239.3.1.137:8036
海南卫视,http://175.150.152.34:9020/rtp/232.0.0.26:1234
海南卫视,http://61.55.46.35:4022/rtp/239.253.93.155:6323
海南卫视,http://171.116.226.246:8082/rtp/226.0.2.212:9608
深圳卫视,http://175.150.152.34:9020/rtp/232.0.0.110:1234
深圳卫视,http://106.120.14.74:2333/udp/225.1.8.43:8020
深圳卫视,http://114.246.180.128:4022/rtp/239.3.1.134:8020
深圳卫视,http://123.117.36.74:4001/rtp/239.3.1.134:8020
深圳卫视,http://114.243.156.93:8888/rtp/239.3.1.134:8020
深圳卫视,http://111.199.232.88:18888/rtp/239.3.1.134:8020
深圳卫视,http://171.116.226.246:8082/rtp/226.0.2.147:9088
深圳卫视,http://114.243.106.165:8888/rtp/239.3.1.134:8020
深圳卫视,http://221.221.151.0:8888/rtp/239.3.1.134:8020
深圳卫视,http://111.192.0.32:4022/rtp/239.3.1.134:8020
深圳卫视,http://121.29.111.73:8888/rtp/239.253.92.86:8017
深圳卫视,http://114.240.43.235:8012/rtp/239.3.1.134:8020
深圳卫视,http://61.55.46.35:4022/rtp/239.253.92.86:8017
深圳卫视,http://123.113.237.160:8888/rtp/239.3.1.134:8020
湖北卫视,http://175.150.152.34:9005/rtp/232.0.0.124:1234
湖北卫视,http://175.150.152.34:9020/rtp/232.0.0.124:1234
湖北卫视,http://175.150.152.34:9007/rtp/232.0.0.124:1234
湖北卫视,http://114.246.180.128:4022/rtp/239.3.1.138:8044
湖北卫视,http://114.243.156.93:8888/rtp/239.3.1.138:8044
湖北卫视,http://111.199.232.88:18888/rtp/239.3.1.138:8044
湖北卫视,http://114.243.106.165:8888/rtp/239.3.1.138:8044
湖北卫视,http://221.221.151.0:8888/rtp/239.3.1.138:8044
湖北卫视,http://221.217.54.246:8686/rtp/239.3.1.138:8044
湖北卫视,http://171.116.226.246:8082/rtp/226.0.2.150:9112
湖北卫视,http://111.192.0.32:4022/rtp/239.3.1.138:8044
湖北卫视,http://106.120.14.74:2333/udp/225.1.8.47:8044
湖北卫视,http://61.55.46.35:4022/rtp/239.253.92.210:6567
湖北卫视,http://114.240.43.235:8012/rtp/239.3.1.138:8044
湖北卫视,http://123.113.237.160:8888/rtp/239.3.1.138:8044
湖南卫视,http://175.150.152.34:9020/rtp/232.0.0.115:1234
湖南卫视,http://114.246.180.128:4022/rtp/239.3.1.132:8012
湖南卫视,http://123.117.36.74:4001/rtp/239.3.1.132:8012
湖南卫视,http://114.243.156.93:8888/rtp/239.3.1.132:8012
湖南卫视,http://111.199.232.88:18888/rtp/239.3.1.132:8012
湖南卫视,http://114.243.106.165:8888/rtp/239.3.1.132:8012
湖南卫视,http://221.217.54.246:8686/rtp/239.3.1.132:8012
湖南卫视,http://61.55.46.35:4022/rtp/239.253.92.84:8015
湖南卫视,http://123.113.14.115:8012/rtp/239.3.1.132:8012
湖南卫视,http://111.192.0.32:4022/rtp/239.3.1.132:8012
湖南卫视,http://221.221.151.0:8888/rtp/239.3.1.132:8012
湖南卫视,http://106.120.14.74:2333/udp/225.1.8.41:8012
湖南卫视,http://114.240.43.235:8012/rtp/239.3.1.132:8012
贵州卫视,http://61.55.46.35:4022/rtp/239.253.92.105:6055
贵州卫视,http://121.29.111.73:8888/rtp/239.253.92.105:6055
贵州卫视,http://106.120.14.74:2333/udp/225.1.8.77:8076
贵州卫视,http://114.243.156.93:8888/rtp/239.3.1.149:8076
贵州卫视,http://111.199.232.88:18888/rtp/239.3.1.149:8076
贵州卫视,http://221.217.54.246:8686/rtp/239.3.1.149:8076
贵州卫视,http://111.192.0.32:4022/rtp/239.3.1.149:8076
贵州卫视,http://114.240.43.235:8012/rtp/239.3.1.149:8076
贵州卫视,http://114.243.106.165:8888/rtp/239.3.1.149:8076
贵州卫视,http://123.113.237.160:8888/rtp/239.3.1.149:8076
贵州卫视,http://175.150.152.34:9020/rtp/232.0.0.181:1234
辽宁卫视,http://106.120.14.74:2333/udp/225.1.8.51:8056
辽宁卫视,http://111.199.232.88:18888/rtp/239.3.1.210:8056
辽宁卫视,http://123.117.36.74:4001/rtp/239.3.1.210:8056
辽宁卫视,http://114.243.106.165:8888/rtp/239.3.1.210:8056
辽宁卫视,http://221.217.54.246:8686/rtp/239.3.1.210:8056
辽宁卫视,http://221.221.151.0:8888/rtp/239.3.1.210:8056
辽宁卫视,http://114.240.43.235:8012/rtp/239.3.1.210:8056
辽宁卫视,http://111.192.0.32:4022/rtp/239.3.1.210:8056
辽宁卫视,http://61.55.46.35:4022/rtp/239.253.92.115:6056
辽宁卫视,http://121.29.111.73:8888/rtp/239.253.92.115:6056
辽宁卫视,http://171.116.226.246:8082/rtp/226.0.2.173:9296
辽宁卫视,http://114.243.156.93:8888/rtp/239.3.1.210:8056
辽宁卫视,http://175.150.152.34:9020/rtp/232.0.0.126:1234
重庆卫视,http://106.120.14.74:2333/udp/225.1.8.172:8162
重庆卫视,http://61.55.46.35:4022/rtp/239.253.92.10:6053
重庆卫视,http://114.246.180.128:4022/rtp/239.3.1.122:8160
重庆卫视,http://123.113.237.160:8888/rtp/239.3.1.122:8160
重庆卫视,http://114.243.156.93:8888/rtp/239.3.1.122:8160
重庆卫视,http://111.199.232.88:18888/rtp/239.3.1.122:8160
重庆卫视,http://114.243.106.165:8888/rtp/239.3.1.122:8160
重庆卫视,http://221.217.54.246:8686/rtp/239.3.1.122:8160
重庆卫视,http://171.116.226.246:8082/rtp/226.0.2.174:9304
重庆卫视,http://111.192.0.32:4022/rtp/239.3.1.122:8160
重庆卫视,http://114.240.43.235:8012/rtp/239.3.1.122:8160
重庆卫视,http://175.150.152.34:9020/rtp/232.0.0.186:1234
青海卫视,http://171.116.226.246:8082/rtp/226.0.2.59:8384
黑龙江卫视,http://123.117.36.74:4001/rtp/239.3.1.133:8016
黑龙江卫视,http://106.120.14.74:2333/udp/225.1.8.42:8016
黑龙江卫视,http://114.246.180.128:4022/rtp/239.3.1.133:8016
黑龙江卫视,http://123.113.237.160:8888/rtp/239.3.1.133:8016
黑龙江卫视,http://114.243.156.93:8888/rtp/239.3.1.133:8016
黑龙江卫视,http://111.199.232.88:18888/rtp/239.3.1.133:8016
黑龙江卫视,http://114.243.106.165:8888/rtp/239.3.1.133:8016
黑龙江卫视,http://221.221.151.0:8888/rtp/239.3.1.133:8016
黑龙江卫视,http://221.217.54.246:8686/rtp/239.3.1.133:8016
黑龙江卫视,http://121.29.111.73:8888/rtp/239.253.92.85:8016
黑龙江卫视,http://111.192.0.32:4022/rtp/239.3.1.133:8016
黑龙江卫视,http://61.55.46.35:4022/rtp/239.253.92.85:8016
黑龙江卫视,http://175.150.152.34:9020/rtp/232.0.0.95:1234
黑龙江卫视,http://114.240.43.235:8012/rtp/239.3.1.133:8016
黑龙江卫视,http://175.150.152.34:9005/rtp/232.0.0.95:1234
黑龙江卫视,http://175.150.152.34:9007/rtp/232.0.0.95:1234

港•澳•台,#genre#
BBC Lifestyle,P2p://generationnexxxt.com:19806/213ee36f11ba4b9896c8440290ebca3b
民视,P2p://generationnexxxt.com:19806/e85920ffa4de4c2cbab08ad68fd1d5ae
台视,P2p://generationnexxxt.com:19806/333435199f804b03aad4410d4674aaeb
Lifetime,P2p://generationnexxxt.com:19806/7d5e25a5a50c47c3b6853d45f9f54d63
大爱,P2p://generationnexxxt.com:19806/3a1fb2af7f384a148c57899bb1b50dfb
KLT-靖天国际台,P2p://generationnexxxt.com:19806/924e7a65eec84eddade5f03c3d5ebb37
中视,P2p://generationnexxxt.com:19806/695746eb4c094292a862a53216d54dac
霹雳台湾台,P2p://generationnexxxt.com:19806/0e3ab414dfb34fccb76d20665cd03da4
HGTV居家乐活频道,P2p://generationnexxxt.com:19806/695f8cb90c384faaa0a6253d92e35176
华视,P2p://generationnexxxt.com:19806/2ebe6c2c5cfd454ebdc30acc44e683d7
Love Nature,P2p://generationnexxxt.com:19806/95909f6c10614748a8d824e33bdfaad0
公视,P2p://generationnexxxt.com:19806/345c7e0b5a7545cfacafed5319da0351
美食星球,P2p://generationnexxxt.com:19806/02a89e372e1344d0b74c5b288d4d1cea
亚洲美食频道,P2p://generationnexxxt.com:19806/ac7e749ef27c4f2c8775ecaae5cd2206
好消息,P2p://generationnexxxt.com:19806/4d0ca895f6d94917a6d24019ab13bd5a
亚洲旅游台,P2p://generationnexxxt.com:19806/409459f958a04a5fa3609250df421445
EYE TV旅游台,P2p://generationnexxxt.com:19806/49931b62c0b34671af7cce9d0842ede8
原住民电视台,P2p://generationnexxxt.com:19806/97025f4b61624e4498cf89ac22dc2120
好消息2台,P2p://generationnexxxt.com:19806/75d2c136059342dca8535905bdbd3c19
三立综合台,P2p://generationnexxxt.com:19806/a29710ab6188439f8cfaf83e5268ac06
靖天资讯台,P2p://generationnexxxt.com:19806/f412c238a0594d74a72da81118a27f98
靖天综合台,P2p://generationnexxxt.com:19806/9617767eac9b4ce792a24a442e821b13
靖天育乐台,P2p://generationnexxxt.com:19806/056c144c71cc4b58be94ec2b1bc6409d
中视经典台,P2p://generationnexxxt.com:19806/b0fa86c1552742ffb1e5b79fcc2a9f5e
中视菁采台,P2p://generationnexxxt.com:19806/abf4b02e6c7d408ebc9947ae5b2e11c3
客家电视台,P2p://generationnexxxt.com:19806/12c8600cdaec420b96693e6cf2e37f67
TVBS精采台,P2p://generationnexxxt.com:19806/0af9c12ec2a347b9b626002b0d10f37c
壹电视综合,P2p://generationnexxxt.com:19806/cf21d5f3323f485b81fd561e01ddb505
纬来精采,P2p://generationnexxxt.com:19806/28427e22e6804e4a8ebd65671e789376
ETtoday综合台,P2p://generationnexxxt.com:19806/760bcd80b88c4fefa052bef73e87c234
台视综合台,P2p://generationnexxxt.com:19806/b8121a70de4c4ce1aa94361a1689297a
民视第一台,P2p://generationnexxxt.com:19806/c29c4ad3a69749f4908e9ae4cab91032
民视台湾台,P2p://generationnexxxt.com:19806/38f827cbd65f4fd8af9c173dc13f6cc7
Nice TV靖天欢乐台,P2p://generationnexxxt.com:19806/292ac060fb694ab6bab52a705abd0444
探索频道,P2p://generationnexxxt.com:19806/c7afe2fe39a04c1dada51462430dce8a
八大优频道,P2p://generationnexxxt.com:19806/108382b44b1d4a45ae635297d23a4b61
三立戏剧台,P2p://generationnexxxt.com:19806/3e3919a7f09443d1b07bdea99f22e42f
龙华戏剧,P2p://generationnexxxt.com:19806/b3526dee03424c8090e6d4d5e787c56b
靖天戏剧台,P2p://generationnexxxt.com:19806/08786346511f4fbbbbfe0c4e72ad9409
靖洋戏剧台,P2p://generationnexxxt.com:19806/0089fb08f1b448b99c18ce438a9f7fc5
靖天日本台,P2p://generationnexxxt.com:19806/a3d3573d8c2543bd81a38c0cf885f56d
i-Fun动漫台,P2p://generationnexxxt.com:19806/5e4556e2a12846c5bedb721c6b5ff1c3
TLC旅游生活,P2p://generationnexxxt.com:19806/32000d7eec2049c6b1de2eb8cd3c9348
韩国娱乐台,P2p://generationnexxxt.com:19806/8f28b72b74e64314b3b36973f682d021
达文西频道,P2p://generationnexxxt.com:19806/170c28c8132b4ce183b4fbf61537dcff
动物星球,P2p://generationnexxxt.com:19806/b165132a770741bcac023d15750067d3
ROCK Extreme,P2p://generationnexxxt.com:19806/337165af094e40b48fb6db958ffd1cdc
中视新闻台,P2p://generationnexxxt.com:19806/75f4ea0339f14b62b1df49ede1723daa
寰宇新闻台,P2p://generationnexxxt.com:19806/33c00ed7adda475f9afe8adbd600bd9a
华视新闻,P2p://generationnexxxt.com:19806/ad4759ce4ff244efaa766154165e5d39
CN卡通频道,P2p://generationnexxxt.com:19806/7eb800b1540d4aab9365efc149622aa0
NHK新闻资讯台,P2p://generationnexxxt.com:19806/6dd38f99d9ca484aa3f0a2a50f60ba0f
美亚电影台HD,P2p://generationnexxxt.com:19806/6c34f21c2c634e5db469a2971a6e4ed0
龙华电影,P2p://generationnexxxt.com:19806/40368423d7dc44baaac3fbfc644ee9bf
Smart知识台,P2p://generationnexxxt.com:19806/b90dd56d139b4ef9af62cfa2a07478f8
靖天映画,P2p://generationnexxxt.com:19806/02870872a71c4d2296b35dd02d5a9973
MOMO亲子台,P2p://generationnexxxt.com:19806/e15e61548a2b4ff792b3dd6620be8139
靖天电影台,P2p://generationnexxxt.com:19806/37bdc9a3001d4081a0f0885b317d7221
WARNER TV,P2p://generationnexxxt.com:19806/3565510269ca47e2b0183ec1cdeca375
公视台语台,P2p://generationnexxxt.com:19806/2bc76898bf1043f4b7eb62fa24759e09
amc电影台,P2p://generationnexxxt.com:19806/951cecbe3fd745498d5216c042600ccf
东森幼幼台,P2p://generationnexxxt.com:19806/f426ffd2f2744109aedcfaa04fed3a6e
HBO Family,P2p://generationnexxxt.com:19806/a478d349433544c894aef4e3dc167d64
CatchPlay电影台,P2p://generationnexxxt.com:19806/6c90e32dd9b14d1f9eebb3c57a351d15
CinemaWorld,P2p://generationnexxxt.com:19806/b132ee920a4c47b284c08292e8c215f7
壹电视电影台,P2p://generationnexxxt.com:19806/8ce448f9cbae4feb805286d5b11bcf4d
纬来综合台,P2p://generationnexxxt.com:19806/9ca438ac1af6416087c98ee06bb3e512
采昌影剧台,P2p://generationnexxxt.com:19806/2f739a4b287f479bbd28c962f1eb6367
八大第一台,P2p://generationnexxxt.com:19806/ef3ddf51945a48beabd3f79eeafe8ac0
佛卫慈悲台,P2p://generationnexxxt.com:19806/61d88141c1fe4dccac7b23e365606290
八大综合台,P2p://generationnexxxt.com:19806/5bc105affae344648b1b19d46233e6e6
三立台湾台,P2p://generationnexxxt.com:19806/82c3325594cc42bcb28b18426623428e
三立都会台,P2p://generationnexxxt.com:19806/d246662584364ea6aad39cb2c7767eec
东森综合台,P2p://generationnexxxt.com:19806/96888fe237044e2e97823cc5e215e1a3
超视,P2p://generationnexxxt.com:19806/9cf45ab03b744e3696aeeb3aec844fa9
中天综合台,P2p://generationnexxxt.com:19806/3e0f75883e414bb98765c2eab11991be
中天娱乐台,P2p://generationnexxxt.com:19806/4ec900f6e5c0468db4b5f6743efa6508
东森戏剧台,P2p://generationnexxxt.com:19806/d6863286fa4a40cbbf9f93bd5c1e5733
八大戏剧台,P2p://generationnexxxt.com:19806/a5393bab3516410fb2bd81ea2329f7b3
TVBS欢乐台,P2p://generationnexxxt.com:19806/115a1e134813400abd3e49bad3af517c
纬来戏剧台,P2p://generationnexxxt.com:19806/8a65b7456abb49f0bd564d6741cd4542
高点综合台,P2p://generationnexxxt.com:19806/87ef49531c3c4f70b86874445d32ff0d
CNBC,P2p://generationnexxxt.com:19806/0c7b37b4c3254709945af2916fe4848b
Bloomberg TV,P2p://generationnexxxt.com:19806/b7a11fd04a2f4a44acdab32693edee1e
HITS,P2p://generationnexxxt.com:19806/512347b10e364e9bb4d436f495b1a8be
壹电视新闻台,P2p://generationnexxxt.com:19806/dc5cf9b6bd4a43aa973b9beea88e631b
年代新闻(备),P2p://generationnexxxt.com:19806/00b0fb08552945cbbaf718f9d815ca73
东森新闻台,P2p://generationnexxxt.com:19806/311e31668d704df7ade8a4d5e745d49b
中天新闻台,P2p://generationnexxxt.com:19806/1180a44e6cef425e826c3e798f7f3ea9
民视新闻台,P2p://generationnexxxt.com:19806/96f9b2974a86449f9a6f881b4e23ca03
三立新闻台,P2p://generationnexxxt.com:19806/27c4d09b970a447dae2ef153650b7ac1
TVBS新闻台,P2p://generationnexxxt.com:19806/53f80a10fb054d5ab0649a59980025a9
TVBS,P2p://generationnexxxt.com:19806/5fe15c41a5ed4d5f9262ee28464c45c0
东森财经新闻台,P2p://generationnexxxt.com:19806/5634f613b7f84f81a5c56a6af4311d57
非凡新闻台,P2p://generationnexxxt.com:19806/3d7f2e1d0e04407ba29c656092041b09
MOMO综合台,P2p://generationnexxxt.com:19806/bc7a77f2d1a54242a2b845916fcb726c
东森电影台,P2p://generationnexxxt.com:19806/90fe82037af64fd3bfc08879b08f3e2f
纬来电影台,P2p://generationnexxxt.com:19806/73fb2db46b6c4ec885e3709d9b7a4983
龙祥电影,P2p://generationnexxxt.com:19806/1c325d3c69ec458c852b173bf2e397a9
HBO,P2p://generationnexxxt.com:19806/ccabaebf243e4385a8f39a6abf31f8bb
东森洋片台,P2p://generationnexxxt.com:19806/29384d5c65734485903a3e592c9ef54f
AXN,P2p://generationnexxxt.com:19806/6c01776274094a4191d223378054782b
好莱坞电影台,P2p://generationnexxxt.com:19806/c4810d15af404015859a5fc5059e4716
CINEMAX,P2p://generationnexxxt.com:19806/a7ef892dc3d54789b8a29e5b8b06882e
纬来育乐台,P2p://generationnexxxt.com:19806/5c2e47cfcc864451b73783def36674bb
纬来体育台,P2p://generationnexxxt.com:19806/76e607f5f18c4561b7d5b5915897cc99
ELEVEN体育1台,P2p://generationnexxxt.com:19806/686833968d4b45319a5942827b997e59
JET综合台,P2p://generationnexxxt.com:19806/834c314a8ff844b0a9c3ea729ad8516b
国兴卫视,P2p://generationnexxxt.com:19806/341ef44c383e42aabb387120e1dade1c
